기획년도,주차,카테고리,라인,시즌이월,시즌,복종,소품종,성별,총입고수량,판매수량,판매액,평균택가,평균원가,총입고원가,총입고택가,매출원가계,판매택가계,주차별_평균_실판매가,월,월별_평균_실판매가,시즌별_평균_실판매가,실판매가,할인율,누적판매수량,누적판매액,누적매출원가,누적판매택가,누적판매율,ROI
2021,2021-10-10,겨울_스웨터_라운드_ZE,ZE,01_시즌,겨울,스웨터,라운드,1:남성,35018,3695,107798708,139900,10436,365447848,4899018200,38561020,516930500,29174.0,10,28657.0,28130.0,29174.0,79.0,7913,236837526,81285796,1107028700,22.6,0.37
2021,2021-10-10,겨울_스웨터_오픈형(CARDIGAN)_ZA,ZA,01_시즌,겨울,스웨터,오픈형(CARDIGAN),1:남성,11834,215,19744213,173233,18618,220321467,2050043267,4002798,37245167,89851.0,10,92292.0,81188.0,91834.0,47.0,712,67645480,13074333,121142134,6.02,0.22
2021,2021-10-10,겨울_스웨터_오픈형(CARDIGAN)_ZE,ZE,01_시즌,겨울,스웨터,오픈형(CARDIGAN),1:남성,8116,1747,85482680,199900,17109,138856644,1622388400,29889423,349225300,48931.0,10,50685.0,48797.0,48931.0,76.0,4693,235074346,78911801,938130700,57.82,0.97
2021,2021-10-10,겨울_언더웨어_BOTTOM_ZB,ZB,01_시즌,겨울,언더웨어,BOTTOM,1:남성,3923,-2,-38000,19000,993,3895539,74537000,-1986,-38000,19000.0,10,20299.0,14660.0,19000.0,0.0,2,38000,1986,38000,0.05,0.01
2021,2021-10-10,겨울_언더웨어_TOP_ZB,ZB,01_시즌,겨울,언더웨어,TOP,1:남성,1139,3,51300,19000,3196,3640244,21641000,9588,57000,17100.0,10,20139.0,12202.0,17100.0,10.0,3,51300,9588,57000,0.26,0.01
2021,2021-10-10,겨울_우븐 셔츠_캐쥬얼셔츠_ZA,ZA,01_시즌,겨울,우븐 셔츠,캐쥬얼셔츠,1:남성,14492,395,18898316,89900,10528,152564530,1302830800,4158362,35510500,48000.0,10,51080.0,45911.0,47844.0,47.0,1678,85021206,17665144,150852200,11.58,0.39
2021,2021-10-10,겨울_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,01_시즌,겨울,우븐 셔츠,캐쥬얼셔츠,1:남성,17055,692,22169269,69900,7327,124961985,1192144500,5070284,48370800,32037.0,10,33253.0,31856.0,32037.0,54.0,3101,102026304,22721027,216759900,18.18,0.56
2021,2021-10-10,겨울_우븐 셔츠_캐쥬얼셔츠_ZE,ZE,01_시즌,겨울,우븐 셔츠,캐쥬얼셔츠,1:남성,13503,273,7778887,79900,6856,92576568,1078889700,1871688,21812700,28494.0,10,27869.0,28297.0,28494.0,64.0,290,8295261,1988240,23171000,2.15,0.06
2021,2021-10-10,겨울_자켓_싱글재킷_ZA,ZA,01_시즌,겨울,자켓,싱글재킷,1:남성,7879,617,123367466,259000,11921,93925559,2040661000,7355257,159803000,199947.0,10,182590.0,174500.0,199947.0,23.0,1525,303516186,18131625,394975000,19.36,2.74
2021,2021-10-10,겨울_점퍼_패딩점퍼_ZB,ZB,01_시즌,겨울,점퍼,패딩점퍼,1:남성,9525,193,13888700,299000,27993,266633325,2847975000,5402649,57707000,216756.0,10,138458.0,111824.0,71962.0,76.0,908,97491569,23312750,223292000,9.53,0.24
2021,2021-10-10,겨울_점퍼_패딩점퍼_ZE,ZE,01_시즌,겨울,점퍼,패딩점퍼,1:남성,12015,1843,110835106,299000,30474,366139102,3592485000,56162660,551057000,81416.0,10,1616212.0,574616.0,60138.0,80.0,3866,242994195,115253073,1079834000,32.18,0.29
2021,2021-10-10,겨울_조끼_패딩베스트_ZB,ZB,01_시즌,겨울,조끼,패딩베스트,1:남성,31261,275,9716767,129000,12450,389199450,4032669000,3423750,35475000,35385.0,10,36054.0,38797.0,35334.0,73.0,1187,47071344,14778150,153123000,3.8,0.07
2021,2021-10-10,겨울_조끼_패딩베스트_ZE,ZE,01_시즌,겨울,조끼,패딩베스트,1:남성,15144,978,28846820,199000,12673,191919912,3013656000,12394194,194622000,29496.0,10,26330.0,27602.0,29496.0,85.0,3047,89595016,38614631,606353000,20.12,0.22
2021,2021-10-10,겨울_코트_싱글코트_ZA,ZA,01_시즌,겨울,코트,싱글코트,1:남성,6002,30,10920150,549000,73081,438632162,3295098000,2192430,16470000,364005.0,10,541679.0,348105.0,364005.0,34.0,78,25309850,5708648,42822000,1.3,0.04
2021,2021-10-10,겨울_코트_싱글코트_ZB,ZB,01_시즌,겨울,코트,싱글코트,1:남성,9154,178,32459653,329000,57176,523389104,3011666000,10177328,58562000,182358.0,10,164635.0,180349.0,182358.0,45.0,1135,187540557,64786241,373415000,12.4,0.2
2021,2021-10-10,겨울_코트_싱글코트_ZD,ZD,01_시즌,겨울,코트,싱글코트,1:남성,894,0,0,329000,63458,56731452,294126000,0,0,,10,,119250.0,119250.0,64.0,894,106609500,56731452,294126000,100.0,0.71
2021,2021-10-10,겨울_코트_싱글코트_ZE,ZE,01_시즌,겨울,코트,싱글코트,1:남성,7708,401,44139825,499000,41020,316182160,3846292000,16449020,200099000,110074.0,10,113738.0,104976.0,110074.0,78.0,755,86256797,30970100,376745000,9.8,0.15
2021,2021-10-10,겨울_팬츠_니트팬츠_ZB,ZB,01_시즌,겨울,팬츠,니트팬츠,1:남성,17233,101,4262565,69900,8203,141362299,1204586700,828503,7059900,42204.0,10,40156.0,36167.0,42204.0,40.0,375,16572195,3075579,26212500,2.18,0.08
2021,2021-10-10,겨울_팬츠_니트팬츠_ZD,ZD,01_시즌,겨울,팬츠,니트팬츠,1:남성,2723,0,0,69900,8194,22312262,190337700,0,0,,10,24000.0,24000.0,24000.0,66.0,2723,65352000,22312262,190337700,100.0,1.66
2021,2021-10-10,겨울_팬츠_니트팬츠_ZE,ZE,01_시즌,겨울,팬츠,니트팬츠,1:남성,6000,0,0,69900,8181,49086000,419400000,0,0,,10,28002.0,23391.0,28002.0,60.0,0,0,0,0,0.0,0.0
2021,2021-10-10,겨울_팬츠_팬츠(일반)_ZA,ZA,01_시즌,겨울,팬츠,팬츠(일반),1:남성,17060,769,79215611,114450,7216,123104960,1952517000,5549104,88012050,90586.0,10,69656.0,65190.0,103011.0,10.0,1895,182556303,12395796,226408150,11.11,1.25
2021,2021-10-10,겨울_팬츠_팬츠(일반)_ZD,ZD,01_시즌,겨울,팬츠,팬츠(일반),1:남성,1984,0,0,89900,10362,20558208,178361600,0,0,,10,,29250.0,29250.0,67.0,1984,58032000,20558208,178361600,100.0,1.57
2021,2021-10-10,겨울_팬츠_팬츠(일반)_ZE,ZE,01_시즌,겨울,팬츠,팬츠(일반),1:남성,6734,64,2184052,99900,11358,76484772,672726600,726912,6393600,34126.0,10,45993.0,67148.0,34126.0,66.0,103,3588602,1169874,10289700,1.53,0.03
2021,2021-10-10,봄_가죽&FUR_가죽점퍼_ZA,ZA,02_이월,봄,가죽&FUR,가죽점퍼,1:남성,1600,20,6950000,999000,204500,327200000,1598400000,4090000,19980000,352889.0,10,351790.0,455794.0,347500.0,65.0,1390,565092816,284255000,1388610000,86.88,0.7
2021,2021-10-10,봄_니트 셔츠_라운드_ZB,ZB,02_이월,봄,니트 셔츠,라운드,1:남성,65972,1166,16222571,69900,7589,500639517,4611442800,8848385,81503400,14957.0,10,16141.0,21758.0,13913.0,80.0,50378,1228155944,382872036,3521422200,76.36,1.47
2021,2021-10-10,봄_니트 셔츠_라운드_ZE,ZE,02_이월,봄,니트 셔츠,라운드,1:남성,50777,895,9905392,69900,10149,515335773,3549312300,9083355,62560500,14142.0,10,11915.0,13998.0,11067.0,84.0,44252,783955139,362963033,3093214800,87.15,0.68
2021,2021-10-10,봄_수트_블레이져(수트)_ZA,ZA,02_이월,봄,수트,블레이져(수트),1:남성,5878,358,29460308,319000,53744,315905762,1875082000,19240262,114202000,169342.0,10,185266.0,178090.0,82291.0,74.0,3149,456643972,169501387,1006711000,53.57,0.78
2021,2021-10-10,봄_수트_블레이져(수트)_ZB,ZB,02_이월,봄,수트,블레이져(수트),1:남성,8372,19,1821200,199000,40583,339762550,1666028000,771081,3781000,151707.0,10,124350.0,122662.0,95853.0,52.0,6906,838281882,280267581,1374294000,82.49,1.42
2021,2021-10-10,봄_수트_블레이져(수트)_ZC,ZC,02_이월,봄,수트,블레이져(수트),1:남성,2868,38,4512450,239000,46064,132112508,685452000,1750445,9082000,118469.0,10,118390.0,118431.0,118749.0,50.0,1630,210292888,75084864,389570000,56.83,0.88
2021,2021-10-10,봄_수트_수트팬츠_ZA,ZA,02_이월,봄,수트,수트팬츠,1:남성,7046,383,17627670,179000,30103,212107500,1261234000,11529545,68557000,94040.0,10,103480.0,98646.0,46025.0,74.0,3395,264609092,102458764,609411667,48.18,0.65
2021,2021-10-10,봄_수트_수트팬츠_ZB,ZB,02_이월,봄,수트,수트팬츠,1:남성,10050,28,1465300,99000,20850,209542500,994950000,583800,2772000,59370.0,10,116592.0,65534.0,52332.0,47.0,7741,473499698,161399850,766359000,77.02,1.28
2021,2021-10-10,봄_수트_수트팬츠_ZC,ZC,02_이월,봄,수트,수트팬츠,1:남성,3438,34,2006000,125667,23973,82418028,432042000,815071,4272667,59000.0,10,59447.0,58824.0,59000.0,53.0,1338,85142271,32075430,168142002,38.92,0.55
2021,2021-10-10,봄_스웨터_T-에리_ZB,ZB,02_이월,봄,스웨터,T-에리,1:남성,9971,19,621500,99900,9848,98194408,996102900,187112,1898100,32711.0,10,33026.0,31704.0,32711.0,67.0,8871,325793300,87361608,886212900,88.97,2.13
2021,2021-10-10,봄_스웨터_VEST_ZE,ZE,02_이월,봄,스웨터,VEST,1:남성,3463,155,2156123,99900,8411,29127293,345953700,1303705,15484500,13910.0,10,18965.0,18727.0,13910.0,86.0,2223,45216831,18697653,222077700,64.19,0.77
2021,2021-10-10,봄_스웨터_라운드_ZB,ZB,02_이월,봄,스웨터,라운드,1:남성,39623,92,2799400,94900,8929,353793767,3760222700,821468,8730800,30482.0,10,29195.0,31524.0,30428.0,68.0,29551,1094452259,263860879,2804389900,74.58,2.07
2021,2021-10-10,봄_스웨터_라운드_ZD,ZD,02_이월,봄,스웨터,라운드,1:남성,1603,0,0,89900,9315,14931945,144109700,0,0,,10,,,,,1600,42000000,14904000,143840000,99.81,1.56
2021,2021-10-10,봄_스웨터_라운드_ZE,ZE,02_이월,봄,스웨터,라운드,1:남성,17542,656,8647273,119900,8392,147212464,2103285800,5505152,78654400,13182.0,10,22613.0,16105.0,13182.0,89.0,13447,304249029,112846005,1612295300,76.66,1.11
2021,2021-10-10,봄_스웨터_오픈형(CARDIGAN)_ZB,ZB,02_이월,봄,스웨터,오픈형(CARDIGAN),1:남성,8976,48,2791945,159900,14254,127943904,1435262400,684192,7675200,57846.0,10,50827.0,49349.0,58166.0,64.0,7639,458298973,108886306,1221476100,85.1,2.41
2021,2021-10-10,봄_우븐 셔츠_드레스셔츠_ZB,ZB,02_이월,봄,우븐 셔츠,드레스셔츠,1:남성,10500,131,3096945,69900,5929,62254500,733950000,776699,9156900,23641.0,10,23616.0,26493.0,23641.0,66.0,5645,162505541,33469205,394585500,53.76,1.84
2021,2021-10-10,봄_우븐 셔츠_드레스셔츠_ZE,ZE,02_이월,봄,우븐 셔츠,드레스셔츠,1:남성,51801,1479,14361140,79900,5275,273267542,4138899900,7802218,118172100,9710.0,10,15790.0,11975.0,9710.0,88.0,45825,664549735,241567058,3661417500,88.46,1.33
2021,2021-10-10,봄_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,02_이월,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,14425,142,2468656,69900,8024,115746200,1008307500,1139408,9925800,18751.0,10,23619.0,25454.0,17385.0,75.0,8728,255789105,70033472,610087200,60.51,1.4
2021,2021-10-10,봄_우븐 셔츠_캐쥬얼셔츠_ZD,ZD,02_이월,봄,우븐 셔츠,캐쥬얼셔츠,1:남성,284,0,0,69900,8987,2552308,19851600,0,0,,10,48930.0,57917.0,48930.0,30.0,15,489550,134805,1048500,5.28,0.12
2021,2021-10-10,봄_점퍼_패딩점퍼_ZB,ZB,02_이월,봄,점퍼,패딩점퍼,1:남성,4219,24,2236000,199000,19336,81578584,839581000,464064,4776000,93167.0,10,86310.0,79057.0,93167.0,53.0,3985,384127766,77053960,793015000,94.45,3.34
2021,2021-10-10,봄_점퍼_패딩점퍼_ZD,ZD,02_이월,봄,점퍼,패딩점퍼,1:남성,300,0,0,199000,27004,8101200,59700000,0,0,,10,,,,,300,17775000,8101200,59700000,100.0,0.99
2021,2021-10-10,봄_조끼_패딩베스트_ZB,ZB,02_이월,봄,조끼,패딩베스트,1:남성,10202,104,1461299,79000,10099,103029998,805958000,1050296,8216000,14051.0,10,13578.0,15573.0,14051.0,82.0,8120,102545020,82003880,641480000,79.59,0.11
2021,2021-10-10,봄_코트_더블코트_ZB,ZB,02_이월,봄,코트,더블코트,1:남성,3377,33,2719700,329000,34815,117570255,1111033000,1148895,10857000,82415.0,10,77389.0,79694.0,82415.0,75.0,2921,319757294,101694525,961009000,86.5,1.61
2021,2021-10-10,봄_코트_더블코트_ZE,ZE,02_이월,봄,코트,더블코트,1:남성,2009,0,0,399000,36613,73555517,801591000,0,0,,10,,74924.0,74924.0,81.0,1887,186585758,69088731,752913000,93.93,1.37
2021,2021-10-10,봄_코트_싱글코트_ZB,ZB,02_이월,봄,코트,싱글코트,1:남성,15259,65,4567408,249000,25980,396436450,3799491000,1688732,16185000,74724.0,10,74117.0,85029.0,70268.0,72.0,13494,1413917052,350157285,3360006000,88.43,2.36
2021,2021-10-10,봄_코트_싱글코트_ZE,ZE,02_이월,봄,코트,싱글코트,1:남성,9257,3,247000,329000,22909,212068613,3045553000,68727,987000,82333.0,10,73063.0,55889.0,82333.0,75.0,8288,633663736,189831452,2726752000,89.53,1.82
2021,2021-10-10,봄_팬츠_팬츠(일반)_ZE,ZE,02_이월,봄,팬츠,팬츠(일반),1:남성,28919,288,4174902,76567,9304,269062376,2214231433,2679552,22051200,15274.0,10,42508.0,21598.0,14496.0,81.0,25859,674105381,240593578,1979950765,89.42,1.38
2021,2021-10-10,사계절_니트 셔츠_라운드_ZB,ZB,01_시즌,사계절,니트 셔츠,라운드,1:남성,19983,40,734160,19900,5405,108008115,397661700,216200,796000,18354.0,10,14074.0,14508.0,18354.0,8.0,16832,219021976,90976960,334956800,84.23,1.0
2021,2021-10-10,사계절_데님_데님팬츠_ZB,ZB,01_시즌,사계절,데님,데님팬츠,1:남성,17490,341,14409682,79900,11955,209092950,1397451000,4076655,27245900,43128.0,10,44926.0,51123.0,42257.0,47.0,10700,529885442,125798159,854930000,61.18,1.7
2021,2021-10-10,사계절_소품_벨트_ZB,ZB,01_시즌,사계절,소품,벨트,1:남성,17200,363,14999834,39900,7717,132728100,686280000,2801180,14483700,38244.0,10,37842.0,38165.0,41322.0,-4.0,9273,358512025,71517528,370419367,53.91,1.92
2021,2021-10-10,사계절_소품_신발_ZB,ZB,01_시즌,사계절,소품,신발,1:남성,5539,98,14641880,159900,40000,221560000,885686100,3920000,15670200,149412.0,10,155427.0,153362.0,149407.0,7.0,2673,412004123,106920000,427412700,48.26,1.21
2021,2021-10-10,사계절_소품_양말_ZB,ZB,01_시즌,사계절,소품,양말,1:남성,52500,757,2819323,7140,1760,92400000,374850000,1332320,5404980,6988.0,10,6866.0,7095.0,3724.0,48.0,15342,63521654,23951187,96571640,29.22,0.37
2021,2021-10-10,사계절_소품_타이_ZA,ZA,01_시즌,사계절,소품,타이,1:남성,61488,1259,56905832,44900,6424,395029656,2760811200,8088446,56529100,44180.0,10,43340.0,43051.0,45199.0,-1.0,31880,1318995717,204751039,1431412000,51.85,2.52
2021,2021-10-10,사계절_수트_블레이져(수트)_ZB,ZB,01_시즌,사계절,수트,블레이져(수트),1:남성,29675,116,19462259,205667,36284,1076742538,6103158333,4209002,23857333,164553.0,10,165840.0,134016.0,167778.0,18.0,25220,3094191891,919492836,5076660000,84.99,1.76
2021,2021-10-10,사계절_수트_수트팬츠_ZB,ZB,01_시즌,사계절,수트,수트팬츠,1:남성,35609,125,11333391,104000,17231,613590549,3703336000,2153917,13000000,92968.0,10,78970.0,67813.0,90667.0,13.0,28895,1914701103,498221742,2910940000,81.15,2.02
2021,2021-10-10,사계절_우븐 셔츠_드레스셔츠_ZB,ZB,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,101915,1170,32397317,56567,7777,792558983,5764991833,9098700,66183000,29909.0,10,29243.0,32928.0,27690.0,51.0,60990,1889010192,474298900,3450001000,59.84,1.57
2021,2021-10-10,사계절_우븐 셔츠_드레스셔츠_ZC,ZC,01_시즌,사계절,우븐 셔츠,드레스셔츠,1:남성,1000,3,101900,39900,7535,7535000,39900000,22605,119700,33967.0,10,29333.0,28709.0,33967.0,15.0,353,10084205,2659855,14084700,35.3,0.86
2021,2021-10-10,사계절_자켓_싱글재킷_ZB,ZB,01_시즌,사계절,자켓,싱글재킷,1:남성,5145,165,9431397,199000,23618,121514610,1023855000,3896970,32835000,57160.0,10,128486.0,110719.0,57160.0,71.0,3865,354762044,91283570,769135000,75.12,1.9
2021,2021-10-10,사계절_팬츠_니트팬츠_ZB,ZB,01_시즌,사계절,팬츠,니트팬츠,1:남성,9964,29,1153339,59900,5808,57865930,596843600,168418,1737100,33456.0,10,38807.0,36685.0,39770.0,34.0,1358,48841819,7871045,81344200,13.63,0.63
2021,2021-10-10,사계절_팬츠_팬츠(일반)_ZB,ZB,01_시즌,사계절,팬츠,팬츠(일반),1:남성,65876,2118,89919886,77400,10288,677732288,5098802400,21789984,163933200,39178.0,10,39387.0,41957.0,42455.0,45.0,42633,1665764347,444249231,2988396700,64.72,1.58
2021,2021-10-10,여름_니트 셔츠_라운드_ZB,ZB,02_이월,여름,니트 셔츠,라운드,1:남성,739995,1321,20512990,61094,6188,4579042810,45209069531,8174265,80704844,20781.0,10,22709.0,23467.0,15528.0,75.0,418609,5803036294,2570734484,25538544059,56.57,0.59
2021,2021-10-10,여름_니트 셔츠_라운드_ZD,ZD,02_이월,여름,니트 셔츠,라운드,1:남성,6000,0,0,69900,7637,45820000,419400000,0,0,,10,,,,,6000,129000000,45820000,419400000,100.0,1.56
2021,2021-10-10,여름_니트 셔츠_라운드_ZE,ZE,02_이월,여름,니트 셔츠,라운드,1:남성,210213,7,7928,56267,6213,1305983298,11827984800,43489,393867,8940.0,10,8165.0,7717.0,1133.0,98.0,177440,2202920657,1015000216,9949069634,84.41,0.76
2021,2021-10-10,여름_니트 셔츠_티에리_ZB,ZB,02_이월,여름,니트 셔츠,티에리,1:남성,79688,49,1485800,89900,9156,729623328,7163951200,448644,4405100,30113.0,10,47470.0,45559.0,30322.0,66.0,43910,1166994401,403622876,3947509000,55.1,0.9
2021,2021-10-10,여름_수트_블레이져(수트)_ZA,ZA,02_이월,여름,수트,블레이져(수트),1:남성,9868,21,3613050,259000,46376,457634668,2555812000,973888,5439000,173962.0,10,175877.0,175237.0,172050.0,34.0,6791,1179223017,314589923,1758869000,68.82,1.66
2021,2021-10-10,여름_수트_블레이져(수트)_ZB,ZB,02_이월,여름,수트,블레이져(수트),1:남성,10440,14,3094450,199000,42029,438780672,2077560000,588403,2786000,156712.0,10,157757.0,151637.0,221032.0,-11.0,9393,1403148433,395186311,1869207000,89.97,2.01
2021,2021-10-10,여름_수트_블레이져(수트)_ZC,ZC,02_이월,여름,수트,블레이져(수트),1:남성,5282,12,1773750,223000,45965,242787130,1177886000,551580,2676000,145878.0,10,162496.0,164743.0,147812.0,34.0,4440,712094606,203822518,985797000,84.06,1.83
2021,2021-10-10,여름_수트_수트팬츠_ZA,ZA,02_이월,여름,수트,수트팬츠,1:남성,11820,25,2284239,139000,23016,272043210,1642980000,575388,3475000,87786.0,10,90076.0,91454.0,91370.0,34.0,7966,739156581,182674400,1107274000,67.39,1.8
2021,2021-10-10,여름_수트_수트팬츠_ZB,ZB,02_이월,여름,수트,수트팬츠,1:남성,12522,12,1564200,99000,21406,268048436,1239678000,256874,1188000,79200.0,10,77605.0,75821.0,130350.0,-32.0,11216,838980567,239910845,1110384000,89.57,1.95
2021,2021-10-10,여름_수트_수트팬츠_ZC,ZC,02_이월,여름,수트,수트팬츠,1:남성,6336,11,947400,115000,22675,143668800,728640000,249425,1265000,91010.0,10,95540.0,92236.0,86127.0,25.0,4656,384065911,105340405,532578667,73.48,1.7
2021,2021-10-10,여름_스웨터_T-에리_ZB,ZB,02_이월,여름,스웨터,T-에리,1:남성,42085,35,1416000,89900,8638,363551272,3783441500,302348,3146500,39772.0,10,65415.0,53552.0,40457.0,55.0,35062,1342646827,296516616,3152073800,83.31,2.54
2021,2021-10-10,여름_스웨터_T-에리_ZD,ZD,02_이월,여름,스웨터,T-에리,1:남성,1777,0,0,89900,7580,13469660,159752300,0,0,,10,,,,,1777,46659000,13479021,159752300,100.0,2.15
2021,2021-10-10,여름_스웨터_T-에리_ZE,ZE,02_이월,여름,스웨터,T-에리,1:남성,9570,0,0,89900,7504,71813280,860343000,0,0,,10,1128.0,1128.0,1128.0,99.0,9480,220077200,71137920,852252000,99.06,1.8
2021,2021-10-10,여름_스웨터_라운드_ZB,ZB,02_이월,여름,스웨터,라운드,1:남성,8080,2,78000,89900,9291,75071280,726392000,18582,179800,39000.0,10,37367.0,40590.0,39000.0,57.0,7003,319286648,64150729,629569700,86.67,3.01
2021,2021-10-10,여름_언더웨어_TOP_ZB,ZB,02_이월,여름,언더웨어,TOP,1:남성,74735,162,1539000,19000,3286,245579210,1419965000,532332,3078000,9500.0,10,9474.0,9297.0,9500.0,50.0,53680,329641601,175417234,1019920000,71.83,0.51
2021,2021-10-10,여름_언더웨어_언더웨어 셋업_ZB,ZB,02_이월,여름,언더웨어,언더웨어 셋업,4:기타,4876,0,0,25000,3880,18918880,121900000,0,0,,10,9900.0,11217.0,9900.0,60.0,240,2791700,924315,6000000,4.92,0.09
2021,2021-10-10,여름_언더웨어_이너웨어 민소매_ZB,ZB,02_이월,여름,언더웨어,이너웨어 민소매,1:남성,25704,16,152000,19000,2788,71662752,488376000,44608,304000,9500.0,10,8040.0,8709.0,9500.0,50.0,16739,107068839,46469792,318041000,65.12,0.71
2021,2021-10-10,여름_우븐 셔츠_드레스셔츠_ZB,ZB,02_이월,여름,우븐 셔츠,드레스셔츠,1:남성,106473,809,15368931,69900,5922,630533106,7442462700,4790898,56549100,26022.0,10,19512.0,21092.0,18997.0,73.0,73710,1601543711,436821299,5152329000,69.23,1.62
2021,2021-10-10,여름_우븐 셔츠_드레스셔츠_ZE,ZE,02_이월,여름,우븐 셔츠,드레스셔츠,1:남성,24797,-1,-15577,79900,6488,160882936,1981280300,-6488,-79900,15577.0,10,10105.0,10105.0,15577.0,81.0,22948,416530884,148891816,1833545200,92.54,1.43
2021,2021-10-10,여름_우븐 셔츠_캐쥬얼셔츠_ZB,ZB,02_이월,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,220857,373,7618480,69900,7109,1569998794,15437904300,2651533,26072700,21225.0,10,17317.0,20955.0,20425.0,71.0,107285,2416475054,756348779,7499221500,48.58,0.92
2021,2021-10-10,여름_우븐 셔츠_캐쥬얼셔츠_ZE,ZE,02_이월,여름,우븐 셔츠,캐쥬얼셔츠,1:남성,47135,0,0,79900,5971,281443085,3766086500,0,0,,10,19070.0,19070.0,19070.0,76.0,17852,216481402,83917079,1426374800,37.87,0.4
