기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월,매출원가계,판매택가계,누적판매수량,누적판매액,누적매출원가,누적판매택가
2022,2022-04-24,사계절_자켓_싱글재킷_ZB,97,12887400,239000.0,29296.0,132860.0,4,135454.0,135628.0,132860.0,44.0,01_시즌,2841712.0,23183000.0,1924,273570242,56365504.0,459836000.0
2022,2022-04-24,사계절_팬츠_니트팬츠_ZB,139,4015750,64900.0,6322.0,28917.0,4,32979.0,26418.0,28890.0,55.0,01_시즌,878758.0,9021100.0,902,30924244,5818056.0,59239800.0
2022,2022-04-24,사계절_팬츠_팬츠(일반)_ZB,963,42585058,99900.0,10779.0,43469.0,4,44060.0,46584.0,44221.0,56.0,01_시즌,10380177.0,96203700.0,21803,1036475223,235014537.0,2178119700.0
2022,2022-04-24,여름_니트 셔츠_라운드_ZB,7031,170431213,61329.0,6933.0,28886.0,4,28730.0,20715.0,24240.0,60.0,01_시즌,48745923.0,431204199.0,18924,466461052,127461138.0,1142610678.0
2022,2022-04-24,여름_니트 셔츠_티에리_ZB,0,0,89900.0,9804.0,,4,,25850.0,25850.0,71.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2022,2022-04-24,여름_수트_블레이져(수트)_ZA,451,97887846,319000.0,50608.0,218715.0,4,216310.0,222805.0,217046.0,32.0,01_시즌,22824208.0,143869000.0,2428,521682738,124010889.0,774532000.0
2022,2022-04-24,여름_수트_블레이져(수트)_ZB,601,110861178,239000.0,44281.0,184931.0,4,181478.0,183922.0,184461.0,23.0,01_시즌,26612881.0,143639000.0,7455,1341240726,319284051.0,1781745000.0
2022,2022-04-24,여름_수트_블레이져(수트)_ZC,267,52665520,265667.0,49160.0,191809.0,4,191404.0,197238.0,197249.0,26.0,01_시즌,13125720.0,70933089.0,4553,892569868,214533825.0,1193154855.0
2022,2022-04-24,여름_수트_수트팬츠_ZA,538,65357651,179000.0,25092.0,122486.0,4,121202.0,118791.0,121483.0,32.0,01_시즌,13499496.0,96302000.0,3013,361967517,76003251.0,539327000.0
2022,2022-04-24,여름_수트_수트팬츠_ZB,627,62533975,129000.0,22283.0,99715.0,4,97625.0,99069.0,99735.0,23.0,01_시즌,13971441.0,80883000.0,8523,828586018,183555107.0,1099467000.0
2022,2022-04-24,여름_수트_수트팬츠_ZC,257,27506727,145667.0,24146.0,104243.0,4,104446.0,108041.0,107030.0,27.0,01_시즌,6205522.0,37436419.0,4407,469106640,102432745.0,631912480.0
2022,2022-04-24,여름_스웨터_T-에리_ZA,365,16367900,99900.0,8808.0,45501.0,4,48917.0,39571.0,44844.0,55.0,01_시즌,3214920.0,36463500.0,704,33012700,6200832.0,70329600.0
2022,2022-04-24,여름_스웨터_T-에리_ZB,1402,52013942,89900.0,9090.0,34650.0,4,48501.0,35693.0,37100.0,59.0,01_시즌,12744180.0,126039800.0,3941,170873384,33196021.0,354295900.0
2022,2022-04-24,여름_스웨터_라운드_ZA,361,14697550,99900.0,11209.0,40713.0,4,44358.0,38193.0,40713.0,59.0,01_시즌,4046449.0,36063900.0,663,29194194,7431567.0,66233700.0
2022,2022-04-24,여름_스웨터_라운드_ZB,22,1298000,89900.0,9754.0,59000.0,4,59000.0,40949.0,59000.0,34.0,01_시즌,214588.0,1977800.0,22,1298000,214588.0,1977800.0
2022,2022-04-24,여름_우븐 셔츠_드레스셔츠_ZB,1489,48934096,69900.0,6216.0,32864.0,4,33116.0,27459.0,32864.0,53.0,01_시즌,9255624.0,104081100.0,9618,330205780,59785488.0,672298200.0
2022,2022-04-24,여름_우븐 셔츠_캐쥬얼셔츠_ZA,661,33761100,99900.0,9219.0,51044.0,4,48989.0,40500.0,51076.0,49.0,01_시즌,6093759.0,66033900.0,1662,85056817,15181263.0,166033800.0
2022,2022-04-24,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2241,73284100,89900.0,7657.0,32775.0,4,33688.0,29289.0,32702.0,64.0,01_시즌,17159337.0,201465900.0,8526,291802722,65474688.0,766487400.0
2022,2022-04-24,여름_자켓_싱글재킷_ZA,1597,240985609,259000.0,28745.0,151677.0,4,155677.0,125764.0,150899.0,42.0,01_시즌,45905765.0,413623000.0,5023,782539516,144989518.0,1300957000.0
2022,2022-04-24,여름_자켓_싱글재킷_ZB,298,38047344,239000.0,23694.0,127676.0,4,129764.0,106710.0,127676.0,47.0,01_시즌,7060812.0,71222000.0,1017,132479881,24043282.0,243063000.0
2022,2022-04-24,여름_점퍼_점퍼_ZB,1083,113888731,249000.0,22965.0,105626.0,4,108704.0,81684.0,105160.0,58.0,01_시즌,24871095.0,269667000.0,7964,938507545,182963337.0,1983036000.0
2022,2022-04-24,여름_팬츠_니트팬츠_ZB,139,4886500,69900.0,6752.0,35155.0,4,34212.0,23452.0,35155.0,50.0,01_시즌,938528.0,9716100.0,322,11255417,2174144.0,22507800.0
2022,2022-04-24,여름_팬츠_반바지_ZA,0,0,79900.0,11033.0,,4,,27643.0,27643.0,65.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2022,2022-04-24,여름_팬츠_반바지_ZB,0,0,79900.0,6416.0,,4,,26547.0,26547.0,67.0,01_시즌,0.0,0.0,0,0,0.0,0.0
2022,2022-04-24,여름_팬츠_팬츠(일반)_ZA,1710,120895580,134112.0,14356.0,173352.0,4,114202.0,59242.0,70699.0,47.0,01_시즌,24548760.0,229331520.0,5593,421733242,77564964.0,741602962.0
2022,2022-04-24,여름_팬츠_팬츠(일반)_ZB,2937,121398120,99900.0,9613.0,43379.0,4,46350.0,36605.0,41334.0,59.0,01_시즌,28233381.0,293406300.0,7459,324188242,71787193.0,745154100.0
2022,2022-05-01,봄_가죽&FUR_가죽점퍼_ZA,4,1355600,999000.0,183300.0,567116.0,5,585843.0,538319.0,338900.0,66.0,01_시즌,733200.0,3996000.0,452,247286400,83217600.0,451548000.0
2022,2022-05-01,봄_니트 셔츠_라운드_ZB,1065,23627918,69900.0,9387.0,22186.0,5,20789.0,26835.0,22186.0,68.0,01_시즌,9997155.0,74443500.0,11555,318704064,108465357.0,807694500.0
2022,2022-05-01,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,360,15515080,129900.0,12030.0,43097.0,5,41182.0,52291.0,43097.0,67.0,01_시즌,4330800.0,46764000.0,3017,166192670,36294510.0,391908300.0
2022,2022-05-01,봄_니트 셔츠_후드티_ZB,459,10585901,89900.0,11895.0,23063.0,5,23900.0,30408.0,23063.0,74.0,01_시즌,5459805.0,41264100.0,4152,141367548,49387364.0,373264800.0
2022,2022-05-01,봄_수트_블레이져(수트)_ZB,144,26103780,239000.0,42565.0,182508.0,5,182241.0,183412.0,181276.0,24.0,01_시즌,6129360.0,34416000.0,6419,1171863478,273175207.0,1534141000.0
2022,2022-05-01,봄_수트_블레이져(수트)_ZC,50,8755155,239000.0,43829.0,176155.0,5,176115.0,184381.0,175103.0,27.0,01_시즌,2191450.0,11950000.0,1881,344689799,82499394.0,449559000.0
2022,2022-05-01,봄_수트_수트팬츠_ZB,148,14221040,129000.0,21226.0,96790.0,5,98296.0,101248.0,96088.0,26.0,01_시즌,3141448.0,19092000.0,7085,697181383,150354653.0,913965000.0
2022,2022-05-01,봄_수트_수트팬츠_ZC,53,5080080,129000.0,21291.0,97144.0,5,95857.0,101066.0,95851.0,26.0,01_시즌,1128423.0,6837000.0,1824,180687712,38851670.0,235296000.0
2022,2022-05-01,봄_스웨터_T-에리_ZB,318,9256722,99900.0,10999.0,29109.0,5,27575.0,40820.0,29109.0,71.0,01_시즌,3497682.0,31768200.0,7443,305010328,81659907.0,743555700.0
2022,2022-05-01,봄_스웨터_VEST_ZA,47,1532500,99900.0,8436.0,32606.0,5,32661.0,39904.0,32606.0,67.0,01_시즌,396492.0,4695300.0,655,30118354,5525580.0,65434500.0
2022,2022-05-01,봄_스웨터_라운드_ZB,1401,32927765,94900.0,11399.0,23340.0,5,26892.0,34777.0,23503.0,75.0,01_시즌,15969999.0,132954900.0,22744,947396240,258921809.0,2158405600.0
2022,2022-05-01,봄_스웨터_오픈형(CARDIGAN)_ZA,38,2483500,199900.0,14604.0,64646.0,5,68423.0,77725.0,65355.0,67.0,01_시즌,554952.0,7596200.0,755,68910617,10961074.0,150924500.0
2022,2022-05-01,봄_스웨터_오픈형(CARDIGAN)_ZB,823,37809947,159900.0,15430.0,49067.0,5,49739.0,61219.0,45942.0,71.0,01_시즌,12698890.0,131597700.0,6406,431919119,98723641.0,1024319400.0
2022,2022-05-01,봄_우븐 셔츠_캐쥬얼셔츠_ZA,57,2719416,129900.0,13854.0,47709.0,5,39736.0,55790.0,47709.0,63.0,01_시즌,789678.0,7404300.0,2018,129519476,27957372.0,262138200.0
2022,2022-05-01,봄_우븐 셔츠_캐쥬얼셔츠_ZB,159,5031802,69900.0,7808.0,31366.0,5,27864.0,32787.0,31647.0,55.0,01_시즌,1241472.0,11114100.0,3850,138661325,30060800.0,269115000.0
2022,2022-05-01,봄_점퍼_패딩점퍼_ZB,-151,-12055544,249000.0,23522.0,79838.0,5,73349.0,89426.0,79838.0,68.0,01_시즌,-3551822.0,-37599000.0,2485,256533712,58452170.0,618765000.0
2022,2022-05-01,봄_코트_싱글코트_ZB,209,17190918,302333.0,29429.0,85082.0,5,80549.0,105327.0,82253.0,73.0,01_시즌,6150661.0,63187597.0,7552,936500904,217831692.0,2256472844.0
2022,2022-05-01,봄_팬츠_니트팬츠_ZA,65,2431735,89900.0,8963.0,37411.0,5,32717.0,39333.0,37411.0,58.0,01_시즌,582595.0,5843500.0,1209,49676969,10836267.0,108689100.0
2022,2022-05-01,봄_팬츠_니트팬츠_ZB,381,9444803,69900.0,8423.0,24790.0,5,23462.0,28302.0,24790.0,65.0,01_시즌,3209163.0,26631900.0,4579,139629770,38567237.0,320072100.0
2022,2022-05-01,사계절_니트 셔츠_라운드_ZB,183,5152500,54900.0,6055.0,28156.0,5,22826.0,21712.0,28156.0,49.0,01_시즌,1108065.0,10046700.0,5418,173553555,29691165.0,375973200.0
2022,2022-05-01,사계절_데님_데님팬츠_ZB,467,19693986,99900.0,12566.0,42852.0,5,41751.0,49011.0,42171.0,58.0,01_시즌,5868322.0,46653300.0,5444,256568934,68409304.0,543855600.0
2022,2022-05-01,사계절_수트_블레이져(수트)_ZB,497,71000871,239000.0,36346.0,147296.0,5,141174.0,160171.0,142859.0,40.0,01_시즌,18063962.0,118783000.0,11508,1703186947,418256916.0,2750412000.0
2022,2022-05-01,사계절_수트_수트팬츠_ZB,544,42974849,129000.0,17236.0,80314.0,5,80072.0,84612.0,78998.0,39.0,01_시즌,9376384.0,70176000.0,12519,1004202008,216327188.0,1614951000.0
2022,2022-05-01,사계절_우븐 셔츠_드레스셔츠_ZB,1747,58902854,69900.0,7348.0,33950.0,5,28629.0,29098.0,33717.0,52.0,01_시즌,12836956.0,122115300.0,33718,1134254074,247759864.0,2356888200.0
2022,2022-05-01,사계절_자켓_싱글재킷_ZB,59,8072800,239000.0,29296.0,136827.0,5,129473.0,135628.0,136827.0,43.0,01_시즌,1728464.0,14101000.0,1983,281643042,58093968.0,473937000.0
2022,2022-05-01,사계절_팬츠_니트팬츠_ZB,123,3844150,64900.0,6322.0,31410.0,5,29750.0,26418.0,31253.0,52.0,01_시즌,777606.0,7982700.0,1025,34768394,6595662.0,67222500.0
2022,2022-05-01,사계절_팬츠_팬츠(일반)_ZB,958,36774050,99900.0,10779.0,37644.0,5,42126.0,46584.0,38386.0,62.0,01_시즌,10326282.0,95704200.0,22761,1073249273,245340819.0,2273823900.0
2022,2022-05-01,여름_니트 셔츠_라운드_ZB,5739,127080287,61329.0,7134.0,25118.0,5,23190.0,20715.0,22143.0,64.0,01_시즌,40942026.0,351967131.0,24663,593541339,168403164.0,1494577809.0
2022,2022-05-01,여름_니트 셔츠_티에리_ZB,417,19721900,89900.0,9804.0,47295.0,5,37040.0,25850.0,47295.0,47.0,01_시즌,4088268.0,37488300.0,417,19721900,4088268.0,37488300.0
2022,2022-05-01,여름_수트_블레이져(수트)_ZA,859,165193276,319000.0,50766.0,192268.0,5,205408.0,222805.0,192309.0,40.0,01_시즌,43607994.0,274021000.0,3287,686876014,167618883.0,1048553000.0
2022,2022-05-01,여름_수트_블레이져(수트)_ZB,597,101654630,239000.0,44281.0,169610.0,5,177473.0,183922.0,170276.0,29.0,01_시즌,26435757.0,142683000.0,8052,1442895356,345719808.0,1924428000.0
2022,2022-05-01,여름_수트_블레이져(수트)_ZC,285,51777420,265667.0,49160.0,175648.0,5,185123.0,197238.0,181675.0,32.0,01_시즌,14010600.0,75715095.0,4838,944347288,228544425.0,1268869950.0
2022,2022-05-01,여름_수트_수트팬츠_ZA,1018,109588689,179000.0,25226.0,107618.0,5,114997.0,118791.0,107651.0,40.0,01_시즌,25680068.0,182222000.0,4031,471556206,101683319.0,721549000.0
2022,2022-05-01,여름_수트_수트팬츠_ZB,638,58589517,129000.0,21730.0,90917.0,5,95688.0,99069.0,91833.0,29.0,01_시즌,13863740.0,82302000.0,9161,887175535,197418847.0,1181769000.0
2022,2022-05-01,여름_수트_수트팬츠_ZC,324,31965119,145667.0,24146.0,97105.0,5,101744.0,108041.0,98658.0,32.0,01_시즌,7823304.0,47196108.0,4731,501071759,110256049.0,679108588.0
2022,2022-05-01,여름_스웨터_T-에리_ZA,367,15642050,99900.0,8808.0,53382.0,5,45421.0,39571.0,42621.0,57.0,01_시즌,3232536.0,36663300.0,1071,48654750,9433368.0,106992900.0
2022,2022-05-01,여름_스웨터_T-에리_ZB,1611,68509086,89900.0,9410.0,39830.0,5,33954.0,35693.0,42526.0,53.0,01_시즌,15159510.0,144828900.0,5552,239382470,48355531.0,499124800.0
2022,2022-05-01,여름_스웨터_라운드_ZA,362,15771200,99900.0,11209.0,43567.0,5,37102.0,38193.0,43567.0,56.0,01_시즌,4057658.0,36163800.0,1025,44965394,11489225.0,102397500.0
2022,2022-05-01,여름_스웨터_라운드_ZB,1282,59924900,89900.0,10406.0,46743.0,5,36988.0,40949.0,46743.0,48.0,01_시즌,13340492.0,115251800.0,1304,61222900,13555080.0,117229600.0
2022,2022-05-01,여름_우븐 셔츠_드레스셔츠_ZB,1179,37220403,69900.0,5900.0,31569.0,5,29318.0,27459.0,31569.0,55.0,01_시즌,6956100.0,82412100.0,10797,367426183,66741588.0,754710300.0
2022,2022-05-01,여름_우븐 셔츠_캐쥬얼셔츠_ZA,475,20639297,99900.0,8751.0,42664.0,5,44794.0,40500.0,43451.0,57.0,01_시즌,4156725.0,47452500.0,2137,105696114,19337988.0,213486300.0
2022,2022-05-01,여름_우븐 셔츠_캐쥬얼셔츠_ZB,2132,69604288,89900.0,7962.0,32252.0,5,30052.0,29289.0,32647.0,64.0,01_시즌,16974984.0,191666800.0,10658,361407010,82449672.0,958154200.0
2022,2022-05-01,여름_자켓_싱글재킷_ZA,1638,215666027,259000.0,30466.0,132394.0,5,126762.0,125764.0,131664.0,49.0,01_시즌,49903308.0,424242000.0,6661,998205543,194892826.0,1725199000.0
2022,2022-05-01,여름_자켓_싱글재킷_ZB,457,51777235,239000.0,23694.0,113298.0,5,104031.0,106710.0,113298.0,53.0,01_시즌,10828158.0,109223000.0,1474,184257116,34871440.0,352286000.0
2022,2022-05-01,여름_점퍼_점퍼_ZB,963,90399412,249000.0,22965.0,94915.0,5,78898.0,81684.0,93873.0,62.0,01_시즌,22115295.0,239787000.0,8927,1028906957,205078632.0,2222823000.0
2022,2022-05-01,여름_팬츠_니트팬츠_ZB,39,996600,69900.0,6752.0,25554.0,5,25025.0,23452.0,25554.0,63.0,01_시즌,263328.0,2726100.0,361,12252017,2437472.0,25233900.0
2022,2022-05-01,여름_팬츠_반바지_ZA,16,639200,79900.0,11033.0,39950.0,5,34026.0,27643.0,39950.0,50.0,01_시즌,176528.0,1278400.0,16,639200,176528.0,1278400.0
2022,2022-05-01,여름_팬츠_반바지_ZB,126,4450000,79900.0,6419.0,35513.0,5,32446.0,26547.0,35317.0,56.0,01_시즌,808794.0,10067400.0,126,4450000,808794.0,10067400.0
2022,2022-05-01,여름_팬츠_팬츠(일반)_ZA,1584,97970395,134112.0,14755.0,52626.0,5,59408.0,59242.0,61850.0,54.0,01_시즌,23371920.0,212433408.0,7177,519703637,100936884.0,954036370.0
2022,2022-05-01,여름_팬츠_팬츠(일반)_ZB,3812,148566754,99900.0,9714.0,40112.0,5,40619.0,36605.0,38973.0,61.0,01_시즌,37029768.0,380818800.0,11271,472754996,108816961.0,1125972900.0
2022,2022-05-08,봄_가죽&FUR_가죽점퍼_ZA,113,66329400,999000.0,183300.0,588087.0,5,585843.0,538319.0,586986.0,41.0,01_시즌,20712900.0,112887000.0,565,313615800,103930500.0,564435000.0
2022,2022-05-08,봄_니트 셔츠_라운드_ZB,188,4220881,69900.0,9387.0,22451.0,5,20789.0,26835.0,22451.0,68.0,01_시즌,1764756.0,13141200.0,11743,322924945,110230113.0,820835700.0
2022,2022-05-08,봄_니트 셔츠_오픈형티(맨투맨 등)_ZA,97,4896976,129900.0,12030.0,50484.0,5,41182.0,52291.0,50484.0,61.0,01_시즌,1166910.0,12600300.0,3114,171089646,37461420.0,404508600.0
2022,2022-05-08,봄_니트 셔츠_후드티_ZB,101,2713267,89900.0,11895.0,26864.0,5,23900.0,30408.0,26864.0,70.0,01_시즌,1201395.0,9079900.0,4253,144080815,50588759.0,382344700.0
2022,2022-05-08,봄_수트_블레이져(수트)_ZB,170,30891968,239000.0,42565.0,181843.0,5,182241.0,183412.0,181717.0,24.0,01_시즌,7236050.0,40630000.0,6589,1202755446,280411257.0,1574771000.0
2022,2022-05-08,봄_수트_블레이져(수트)_ZC,30,5189880,239000.0,43829.0,173076.0,5,176115.0,184381.0,172996.0,28.0,01_시즌,1314870.0,7170000.0,1911,349879679,83814264.0,456729000.0
2022,2022-05-08,봄_수트_수트팬츠_ZB,188,18450860,129000.0,21226.0,98111.0,5,98296.0,101248.0,98143.0,24.0,01_시즌,3990488.0,24252000.0,7273,715632243,154345141.0,938217000.0
2022,2022-05-08,봄_수트_수트팬츠_ZC,31,3042800,129000.0,21291.0,97223.0,5,95857.0,101066.0,98155.0,24.0,01_시즌,660021.0,3999000.0,1855,183730512,39511691.0,239295000.0
2022,2022-05-08,봄_스웨터_T-에리_ZB,124,3929529,99900.0,10999.0,31690.0,5,27575.0,40820.0,31690.0,68.0,01_시즌,1363876.0,12387600.0,7567,308939857,83023783.0,755943300.0
2022,2022-05-08,봄_스웨터_VEST_ZA,20,686000,99900.0,8436.0,34300.0,5,32661.0,39904.0,34300.0,66.0,01_시즌,168720.0,1998000.0,675,30804354,5694300.0,67432500.0
2022,2022-05-08,봄_스웨터_라운드_ZB,191,5201710,94900.0,11399.0,27666.0,5,26892.0,34777.0,27234.0,71.0,01_시즌,2177209.0,18125900.0,22935,952597950,261099018.0,2176531500.0
2022,2022-05-08,봄_스웨터_오픈형(CARDIGAN)_ZA,15,1059274,199900.0,14604.0,74164.0,5,68423.0,77725.0,70618.0,65.0,01_시즌,219060.0,2998500.0,770,69969891,11180134.0,153923000.0
2022,2022-05-08,봄_스웨터_오픈형(CARDIGAN)_ZB,222,12326311,159900.0,15430.0,55011.0,5,49739.0,61219.0,55524.0,65.0,01_시즌,3425460.0,35497800.0,6628,444245430,102149101.0,1059817200.0
2022,2022-05-08,봄_우븐 셔츠_캐쥬얼셔츠_ZA,30,1517398,129900.0,13854.0,50580.0,5,39736.0,55790.0,50580.0,61.0,01_시즌,415620.0,3897000.0,2048,131036874,28372992.0,266035200.0
2022,2022-05-08,봄_우븐 셔츠_캐쥬얼셔츠_ZB,75,2125481,69900.0,7808.0,28074.0,5,27864.0,32787.0,28340.0,59.0,01_시즌,585600.0,5242500.0,3925,140786806,30646400.0,274357500.0
2022,2022-05-08,봄_점퍼_패딩점퍼_ZB,70,5409407,249000.0,23522.0,77277.0,5,73349.0,89426.0,77277.0,69.0,01_시즌,1646540.0,17430000.0,2555,261943119,60098710.0,636195000.0
2022,2022-05-08,봄_코트_싱글코트_ZB,107,8079131,302333.0,29429.0,79450.0,5,80549.0,105327.0,75506.0,75.0,01_시즌,3148903.0,32349631.0,7659,944580035,220980595.0,2288822475.0
2022,2022-05-08,봄_팬츠_니트팬츠_ZA,55,1903403,89900.0,8963.0,34607.0,5,32717.0,39333.0,34607.0,62.0,01_시즌,492965.0,4944500.0,1264,51580372,11329232.0,113633600.0
2022,2022-05-08,봄_팬츠_니트팬츠_ZB,165,4936599,69900.0,8423.0,29919.0,5,23462.0,28302.0,29919.0,57.0,01_시즌,1389795.0,11533500.0,4744,144566369,39957032.0,331605600.0
2022,2022-05-08,사계절_니트 셔츠_라운드_ZB,102,2859000,54900.0,6055.0,28029.0,5,22826.0,21712.0,28029.0,49.0,01_시즌,617610.0,5599800.0,5520,176412555,30308775.0,381573000.0
2022,2022-05-08,사계절_데님_데님팬츠_ZB,501,21317562,99900.0,12566.0,40748.0,5,41751.0,49011.0,42550.0,57.0,01_시즌,6295566.0,50049900.0,5945,277886496,74704870.0,593905500.0
2022,2022-05-08,사계절_수트_블레이져(수트)_ZB,439,65496579,239000.0,37203.0,162057.0,5,141174.0,160171.0,149195.0,38.0,01_시즌,16332117.0,104921000.0,11947,1768683526,434589033.0,2855333000.0
2022,2022-05-08,사계절_수트_수트팬츠_ZB,502,40651840,129000.0,17963.0,87609.0,5,80072.0,84612.0,80980.0,37.0,01_시즌,9017426.0,64758000.0,13021,1044853848,225344614.0,1679709000.0
2022,2022-05-08,사계절_우븐 셔츠_드레스셔츠_ZB,1606,49249672,69900.0,7348.0,31606.0,5,28629.0,29098.0,30666.0,56.0,01_시즌,11800888.0,112259400.0,35324,1183503746,259560752.0,2469147600.0
2022,2022-05-08,사계절_자켓_싱글재킷_ZB,64,8452900,239000.0,29296.0,132077.0,5,129473.0,135628.0,132077.0,45.0,01_시즌,1874944.0,15296000.0,2047,290095942,59968912.0,489233000.0
2022,2022-05-08,사계절_팬츠_니트팬츠_ZB,98,2881800,64900.0,6322.0,29780.0,5,29750.0,26418.0,29406.0,55.0,01_시즌,619556.0,6360200.0,1123,37650194,7215218.0,73582700.0
2022,2022-05-08,사계절_팬츠_팬츠(일반)_ZB,661,29928977,99900.0,10779.0,44354.0,5,42126.0,46584.0,45278.0,55.0,01_시즌,7124919.0,66033900.0,23422,1103178250,252465738.0,2339857800.0
2022,2022-05-08,여름_니트 셔츠_라운드_ZB,8932,206044348,61329.0,7138.0,24591.0,5,23190.0,20715.0,23068.0,62.0,01_시즌,63756616.0,547790628.0,33595,799585687,232159780.0,2042368437.0
2022,2022-05-08,여름_니트 셔츠_티에리_ZB,174,5970350,89900.0,9804.0,34312.0,5,37040.0,25850.0,34312.0,62.0,01_시즌,1705896.0,15642600.0,591,25692250,5794164.0,53130900.0
2022,2022-05-08,여름_수트_블레이져(수트)_ZA,895,169441751,319000.0,50766.0,189298.0,5,205408.0,222805.0,189320.0,41.0,01_시즌,45435570.0,285505000.0,4182,856317765,213054453.0,1334058000.0
2022,2022-05-08,여름_수트_블레이져(수트)_ZB,585,96154927,239000.0,44281.0,164161.0,5,177473.0,183922.0,164367.0,31.0,01_시즌,25904385.0,139815000.0,8637,1539050283,371624193.0,2064243000.0
2022,2022-05-08,여름_수트_블레이져(수트)_ZC,277,49123259,265667.0,49160.0,173303.0,5,185123.0,197238.0,177340.0,33.0,01_시즌,13617320.0,73589759.0,5115,993470547,242161745.0,1342459709.0
2022,2022-05-08,여름_수트_수트팬츠_ZA,993,104840395,179000.0,25226.0,105580.0,5,114997.0,118791.0,105579.0,41.0,01_시즌,25049418.0,177747000.0,5024,576396601,126732737.0,899296000.0
2022,2022-05-08,여름_수트_수트팬츠_ZB,671,59400750,129000.0,21730.0,88461.0,5,95688.0,99069.0,88526.0,31.0,01_시즌,14580830.0,86559000.0,9832,946576285,211999677.0,1268328000.0
2022,2022-05-08,여름_수트_수트팬츠_ZC,310,30266087,145667.0,24146.0,94834.0,5,101744.0,108041.0,97633.0,33.0,01_시즌,7485260.0,45156770.0,5041,531337846,117741309.0,724265358.0
2022,2022-05-08,여름_스웨터_T-에리_ZA,747,27879900,99900.0,8808.0,40134.0,5,45421.0,39571.0,37322.0,63.0,01_시즌,6579576.0,74625300.0,1818,76534650,16012944.0,181618200.0
2022,2022-05-08,여름_스웨터_T-에리_ZB,4866,160333635,89900.0,9410.0,32994.0,5,33954.0,35693.0,32950.0,63.0,01_시즌,45789060.0,437453400.0,10418,399716105,94144591.0,936578200.0
2022,2022-05-08,여름_스웨터_라운드_ZA,680,25810729,99900.0,11209.0,37957.0,5,37102.0,38193.0,37957.0,62.0,01_시즌,7622120.0,67932000.0,1705,70776123,19111345.0,170329500.0
2022,2022-05-08,여름_스웨터_라운드_ZB,1407,44016016,89900.0,10406.0,31284.0,5,36988.0,40949.0,31284.0,65.0,01_시즌,14641242.0,126489300.0,2711,105238916,28196322.0,243718900.0
2022,2022-05-08,여름_우븐 셔츠_드레스셔츠_ZB,2256,68902059,69900.0,6010.0,31279.0,5,29318.0,27459.0,30542.0,56.0,01_시즌,13558560.0,157694400.0,13053,436328242,80300148.0,912404700.0
2022,2022-05-08,여름_우븐 셔츠_캐쥬얼셔츠_ZA,750,35533450,99900.0,8751.0,48470.0,5,44794.0,40500.0,47378.0,53.0,01_시즌,6563250.0,74925000.0,2887,141229564,25901238.0,288411300.0
