기획년도,주차,카테고리,판매수량,판매액,평균 택가,평균 원가,주차별 평균 실판매가,월,월별 평균 실판매가,년도별 평균 실판매가,실판매가,할인율,시즌이월
2021,2021-01-17,봄_코트_싱글코트_ZE,4,510200,329000.0,22554.0,127550.0,1,106475.25,69359.53658536586,127550.0,61.23100303951367,01_시즌
2021,2021-01-17,봄_팬츠_팬츠(일반)_ZE,26,1159659,76566.66666666667,9298.0,43966.0,1,34364.8,24706.60769230769,44602.269230769234,41.74714510565621,01_시즌
2021,2021-01-17,사계절_데님_데님팬츠_ZB,47,3658470,79900.0,11720.5,77720.0,1,75709.33333333333,51122.50505050505,77839.78723404255,2.5784890687827873,01_시즌
2021,2021-01-17,사계절_소품_벨트_ZB,155,6325950,39900.0,7683.5,38656.5,1,37842.5,38165.37106918239,40812.58064516129,-2.2871695367450826,01_시즌
2021,2021-01-17,사계절_소품_신발_ZB,51,7883449,159900.0,40000.0,154577.0,1,157360.4,153362.43037974683,154577.431372549,3.3286858207948673,01_시즌
2021,2021-01-17,사계절_소품_양말_ZB,517,1701810,3300.0,820.0,3292.0,1,3288.2,7094.660606060606,3291.7021276595747,0.2514506769825857,01_시즌
2021,2021-01-17,사계절_소품_타이_ZA,651,26450760,44900.0,6420.666666666667,40601.333333333336,1,40018.76666666667,43050.72233820459,40630.967741935485,9.5078669444644,01_시즌
2021,2021-01-17,사계절_수트_블레이져(수트)_ZB,596,77652310,199000.0,36612.8,136950.6,1,122517.82608695653,134016.21951219512,130289.11073825504,34.528085056153245,01_시즌
2021,2021-01-17,사계절_수트_수트팬츠_ZB,694,48170692,99000.0,17284.8,72174.0,1,66125.17391304347,67813.16254416961,69410.21902017291,29.888667656391,01_시즌
2021,2021-01-17,사계절_우븐 셔츠_드레스셔츠_ZB,1251,37518580,56566.666666666664,7776.666666666667,35600.0,1,38628.8,32928.166666666664,29990.871302957636,46.9813707077944,01_시즌
2021,2021-01-17,사계절_우븐 셔츠_드레스셔츠_ZC,13,349950,39900.0,7535.0,26919.0,1,30811.6,28709.18,26919.23076923077,32.53325621746674,01_시즌
