,주차,시즌,카테고리,할인율,판매액,판매수량,매출원가,판매택가
2090,2021-10-31,가을,코트_싱글코트_ZB,62.74241581711461,15678364,169,3814495,42081000
2091,2021-10-31,가을,팬츠_팬츠(일반)_ZB,51.65176393750446,9475384,218,2352124,19598200
2092,2021-10-31,겨울,니트 셔츠_라운드_ZB,59.9316136957259,118358693,4274,33247946,298752600
2093,2021-10-31,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,62.032315887747245,70493403,1313,18941366,194408700
2094,2021-10-31,겨울,니트 셔츠_후드티_ZB,58.72056995277336,10724850,289,2723518,25981100
2095,2021-10-31,겨울,사파리_패딩사파리_ZA,50.71334157677056,11559200,47,1795870,23453000
2096,2021-10-31,겨울,사파리_패딩사파리_ZB,56.862722665923286,217533512,1606,57325087,681694000
2097,2021-10-31,겨울,수트_블레이져(수트)_ZA,0.0,0,0,0,0
2098,2021-10-31,겨울,수트_블레이져(수트)_ZB,23.02599104141444,75283027,409,16334747,97751000
2099,2021-10-31,겨울,수트_블레이져(수트)_ZC,21.158623501879298,22234845,118,4930536,28202000
2100,2021-10-31,겨울,수트_수트팬츠_ZA,0.0,0,0,0,0
2101,2021-10-31,겨울,수트_수트팬츠_ZB,21.153071098311305,34192462,348,6827273,44892000
2102,2021-10-31,겨울,수트_수트팬츠_ZC,22.362745098039216,10215510,102,2160809,13158000
2103,2021-10-31,겨울,스웨터_T-에리_ZB,59.001067199463996,20438009,499,5066797,49850100
2104,2021-10-31,겨울,스웨터_Turtle_ZA,32.60831186744265,4270010,26,1342382,9637400
2105,2021-10-31,겨울,스웨터_Turtle_ZB,44.97242583333476,43206490,786,8565044,78521400
2106,2021-10-31,겨울,스웨터_VEST_ZB,45.13522962021293,8631600,175,1304892,15732500
2107,2021-10-31,겨울,스웨터_라운드_ZA,52.408981098614746,10519614,158,1809688,22104200
2108,2021-10-31,겨울,스웨터_라운드_ZB,56.63380787725667,105613634,2709,26872600,243539100
2109,2021-10-31,겨울,스웨터_오픈형(CARDIGAN)_ZA,49.41806115424919,33592005,371,6902477,66122900
2110,2021-10-31,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,50.39060270855783,17845899,364,4013895,34803600
2111,2021-10-31,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,53.107813593887926,12324392,376,2754927,26282400
2112,2021-10-31,겨울,자켓_싱글재킷_ZA,33.93736743605739,78364816,458,5473686,118622000
2113,2021-10-31,겨울,점퍼_패딩점퍼_ZB,62.52731942434322,87800197,867,23853008,249533000
2114,2021-10-31,겨울,조끼_패딩베스트_ZB,71.53932373373227,39778960,1093,13625837,140997000
2115,2021-10-31,겨울,코트_싱글코트_ZA,53.84457786086345,57773665,228,16663006,125172000
2116,2021-10-31,겨울,코트_싱글코트_ZB,50.82378448455881,169555657,1048,59968789,344792000
2117,2021-10-31,겨울,팬츠_니트팬츠_ZB,47.34207598156096,18551176,504,4135764,35229600
2118,2021-10-31,겨울,팬츠_팬츠(일반)_ZA,46.14063792514915,62318187,902,4776960,115263400
2119,2021-10-31,겨울,팬츠_팬츠(일반)_ZB,51.97543169821493,35273229,817,8975095,73448300
2120,2021-10-31,봄,가죽&FUR_가죽점퍼_ZA,57.16067317317317,1232249,2,412000,1998000
2121,2021-10-31,봄,니트 셔츠_라운드_ZB,76.57267016037957,12539613,862,6208403,60253800
2122,2021-10-31,봄,수트_블레이져(수트)_ZA,41.3830220695253,11480513,69,3627508,22191000
2123,2021-10-31,봄,수트_블레이져(수트)_ZB,68.4107683302878,3568900,64,2576400,12736000
2124,2021-10-31,봄,수트_블레이져(수트)_ZC,48.02594477087632,4859500,41,2038185,11279000
2125,2021-10-31,봄,수트_수트팬츠_ZA,39.451921123569164,5735118,58,1746918,10542000
2126,2021-10-31,봄,수트_수트팬츠_ZB,55.70880681818182,2908450,68,1441062,6732000
2127,2021-10-31,봄,수트_수트팬츠_ZC,48.79082528157637,2080188,34,927057,5126000
2128,2021-10-31,봄,스웨터_T-에리_ZB,54.95495495495496,225000,5,49242,499500
2129,2021-10-31,봄,스웨터_라운드_ZB,77.02726960660613,10455420,484,4258640,45381600
2130,2021-10-31,봄,스웨터_오픈형(CARDIGAN)_ZB,72.20103223855568,1191000,27,385810,4317300
2131,2021-10-31,봄,우븐 셔츠_드레스셔츠_ZB,76.67897392183488,7058505,433,2567300,30266700
2132,2021-10-31,봄,우븐 셔츠_캐쥬얼셔츠_ZB,75.92245157481209,1663896,51,398803,3564900
2133,2021-10-31,봄,점퍼_패딩점퍼_ZB,51.97415649676956,1338000,14,270698,2786000
2134,2021-10-31,봄,조끼_패딩베스트_ZB,83.33428849631382,-2396196,-182,-1728146,-14378000
2135,2021-10-31,봄,코트_더블코트_ZB,78.17629179331307,5026000,70,2432302,23030000
2136,2021-10-31,봄,코트_싱글코트_ZB,69.93608879964302,5814787,78,2046051,19422000
2137,2021-10-31,사계절,니트 셔츠_라운드_ZB,38.57656828744662,2603555,213,1151307,4238700
2138,2021-10-31,사계절,데님_데님팬츠_ZB,47.68108394833668,9587911,238,2903571,19016200
2139,2021-10-31,사계절,수트_블레이져(수트)_ZB,20.8581663093435,25612068,175,6181995,36785000
2140,2021-10-31,사계절,수트_수트팬츠_ZB,22.493552973293387,15273290,226,3918512,23814000
2141,2021-10-31,사계절,우븐 셔츠_드레스셔츠_ZB,52.14500718073273,34331494,1584,10874697,72191600
2142,2021-10-31,사계절,우븐 셔츠_드레스셔츠_ZC,32.9030910609858,240945,9,67819,359100
2143,2021-10-31,사계절,자켓_싱글재킷_ZB,61.13428987040466,2939025,38,897487,7562000
2144,2021-10-31,사계절,팬츠_니트팬츠_ZB,58.00743077316611,934695,36,209088,2156400
2145,2021-10-31,사계절,팬츠_팬츠(일반)_ZB,47.677208982955385,54952841,1335,14399512,114246500
2146,2021-10-31,여름,니트 셔츠_라운드_ZB,67.38799303922472,4502353,227,725900,10984100
2147,2021-10-31,여름,니트 셔츠_티에리_ZB,-inf,1361780,19,158483,1708100
2148,2021-10-31,여름,수트_블레이져(수트)_ZA,0.0,-84950,12,531652,3108000
2149,2021-10-31,여름,수트_블레이져(수트)_ZB,21.0,1377080,9,383485,1791000
2150,2021-10-31,여름,수트_블레이져(수트)_ZC,inf,1449200,9,386971,1851000
2151,2021-10-31,여름,수트_수트팬츠_ZA,-inf,574772,19,441084,2641000
2152,2021-10-31,여름,수트_수트팬츠_ZB,inf,-364720,-4,-95076,-396000
2153,2021-10-31,여름,수트_수트팬츠_ZC,3.84040404040404,1024950,9,203022,1091000
2154,2021-10-31,여름,스웨터_T-에리_ZB,51.173304138117985,1772445,27,187144,2427300
2155,2021-10-31,여름,스웨터_라운드_ZB,65.7026325546904,-185000,-6,-55783,-539400
2156,2021-10-31,여름,우븐 셔츠_드레스셔츠_ZB,95.80653173684034,4991540,984,6407933,68781600
2157,2021-10-31,여름,우븐 셔츠_캐쥬얼셔츠_ZB,81.80506836692162,21448765,1919,12501057,134138100
2158,2021-10-31,여름,자켓_싱글재킷_ZA,38.57220935220935,-1233094,-10,-381616,-2590000
2159,2021-10-31,여름,자켓_싱글재킷_ZB,58.03740926856504,1503100,18,379858,3582000
2160,2021-10-31,여름,점퍼_점퍼_ZB,51.29154810195556,386550,1,24598,149000
2161,2021-10-31,여름,팬츠_반바지_ZB,66.41504458590164,618535,75,658742,4402500
2162,2021-10-31,여름,팬츠_팬츠(일반)_ZA,47.74505395683454,-409100,-8,-114600,-1112000
2163,2021-10-31,여름,팬츠_팬츠(일반)_ZB,72.60988150411332,4075917,132,1482161,14150800
2164,2021-11-07,가을,니트 셔츠_라운드_ZB,65.30466723214212,27711717,1156,8366864,80804400
2165,2021-11-07,가을,수트_블레이져(수트)_ZB,22.576368066853238,80827819,434,16558287,103726000
2166,2021-11-07,가을,수트_블레이져(수트)_ZC,22.580645161290324,5736000,31,1170260,7409000
2167,2021-11-07,가을,수트_수트팬츠_ZB,22.82380455067471,28689813,290,5746474,37410000
2168,2021-11-07,가을,수트_수트팬츠_ZC,24.663488372093024,2915523,30,599164,3870000
2169,2021-11-07,가을,스웨터_T-에리_ZA,54.862503707411115,19479899,432,4732551,43156800
2170,2021-11-07,가을,스웨터_오픈형(CARDIGAN)_ZB,58.771444382955174,18327000,278,4672914,44452200
2171,2021-11-07,가을,우븐 셔츠_캐쥬얼셔츠_ZB,54.09777943646203,9593610,299,2210017,20900100
2172,2021-11-07,가을,코트_싱글코트_ZB,62.25839273323661,17949531,191,4193786,47559000
2173,2021-11-07,가을,팬츠_팬츠(일반)_ZB,52.85859478568272,12374996,292,3150552,26250800
2174,2021-11-07,겨울,니트 셔츠_라운드_ZB,61.991596044887686,175834689,6689,52727286,467561100
2175,2021-11-07,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,66.04728557229502,87827950,1769,25758774,263963100
2176,2021-11-07,겨울,니트 셔츠_후드티_ZB,63.320841389296504,26445600,802,7557997,72099800
2177,2021-11-07,겨울,사파리_패딩사파리_ZA,51.57420103364624,18365000,76,2921007,37924000
2178,2021-11-07,겨울,사파리_패딩사파리_ZB,48.501038117927784,157413666,1421,47269867,595879000
2179,2021-11-07,겨울,수트_블레이져(수트)_ZA,0.0,0,0,0,0
2180,2021-11-07,겨울,수트_블레이져(수트)_ZB,22.200303243481102,244954820,1309,53708788,312851000
2181,2021-11-07,겨울,수트_블레이져(수트)_ZC,24.74492484115915,14568630,81,3384520,19359000
2182,2021-11-07,겨울,수트_수트팬츠_ZA,0.0,0,0,0,0
2183,2021-11-07,겨울,수트_수트팬츠_ZB,22.303082849769176,152758715,1507,31538977,194403000
2184,2021-11-07,겨울,수트_수트팬츠_ZC,25.052879291251383,8121270,84,1779490,10836000
2185,2021-11-07,겨울,스웨터_T-에리_ZB,56.655555165301756,44426929,1026,11328045,102497400
2186,2021-11-07,겨울,스웨터_Turtle_ZA,42.432954000549486,15430340,136,3158985,26586400
2187,2021-11-07,겨울,스웨터_Turtle_ZB,52.077840178291154,39937872,838,9481132,83716200
2188,2021-11-07,겨울,스웨터_VEST_ZB,50.797962648556876,8404200,190,1504676,17081000
2189,2021-11-07,겨울,스웨터_라운드_ZA,53.74485482710092,18701464,289,3310086,40431100
2190,2021-11-07,겨울,스웨터_라운드_ZB,58.353670543516714,123851686,3308,33710275,297389200
2191,2021-11-07,겨울,스웨터_오픈형(CARDIGAN)_ZA,49.95833653282211,28490900,318,6096938,56888200
2192,2021-11-07,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,51.05562545612964,38048568,795,8850770,77470500
2193,2021-11-07,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,58.623393839167356,15762625,545,3993179,38095500
2194,2021-11-07,겨울,자켓_싱글재킷_ZA,34.41769616440563,105821638,623,27631751,161357000
2195,2021-11-07,겨울,점퍼_패딩점퍼_ZB,64.47895428286998,102916363,1079,29085150,296521000
2196,2021-11-07,겨울,조끼_패딩베스트_ZB,72.90132444392745,60978158,1756,21909732,226524000
2197,2021-11-07,겨울,코트_싱글코트_ZA,60.209792452346136,46529475,213,15566974,116937000
2198,2021-11-07,겨울,코트_싱글코트_ZB,52.420804264968396,197234798,1260,73898025,414540000
2199,2021-11-07,겨울,팬츠_니트팬츠_ZB,50.68897260718342,44843399,1301,10672899,90939900
2200,2021-11-07,겨울,팬츠_팬츠(일반)_ZA,49.181575855870115,77802080,1266,18462667,149901900
2201,2021-11-07,겨울,팬츠_팬츠(일반)_ZB,50.93278794845753,39567947,897,9614849,80640300
2202,2021-11-07,봄,가죽&FUR_가죽점퍼_ZA,75.19036309036309,3841662,13,2654000,12987000
2203,2021-11-07,봄,니트 셔츠_라운드_ZB,76.37949328549142,5664923,362,2522600,25303800
2204,2021-11-07,봄,수트_블레이져(수트)_ZA,43.03742128636639,11330904,96,5009701,30804000
2205,2021-11-07,봄,수트_블레이져(수트)_ZB,34.240153146685806,1994132,16,653736,3184000
2206,2021-11-07,봄,수트_블레이져(수트)_ZC,50.96564326333864,4145500,35,1819595,10445000
2207,2021-11-07,봄,수트_수트팬츠_ZA,44.39051711789142,7194836,112,3301715,20088000
2208,2021-11-07,봄,수트_수트팬츠_ZB,28.700454545454544,1343662,21,448454,2079000
2209,2021-11-07,봄,수트_수트팬츠_ZC,inf,1347500,23,650215,3637000
2210,2021-11-07,봄,스웨터_T-에리_ZB,66.42642642642643,167700,5,49242,499500
2211,2021-11-07,봄,스웨터_라운드_ZB,63.414174985242255,2910766,83,744518,7911700
2212,2021-11-07,봄,스웨터_오픈형(CARDIGAN)_ZB,67.91744840525328,565000,11,155833,1758900
2213,2021-11-07,봄,우븐 셔츠_드레스셔츠_ZB,58.98617923564275,1605445,56,332030,3914400
2214,2021-11-07,봄,우븐 셔츠_캐쥬얼셔츠_ZB,69.24377899163308,1070575,54,430692,3774600
2215,2021-11-07,봄,점퍼_패딩점퍼_ZB,43.969849246231156,892000,8,154685,1592000
2216,2021-11-07,봄,조끼_패딩베스트_ZB,83.06156940570693,3158001,236,2382051,18644000
2217,2021-11-07,봄,코트_더블코트_ZB,70.61803444782169,290000,3,103687,987000
2218,2021-11-07,봄,코트_싱글코트_ZB,64.58929616772174,5157373,65,1723688,16185000
2219,2021-11-07,사계절,니트 셔츠_라운드_ZB,15.030641009927686,693265,41,221613,815900
2220,2021-11-07,사계절,데님_데님팬츠_ZB,46.364659693664706,12567732,293,3569244,23410700
2221,2021-11-07,사계절,수트_블레이져(수트)_ZB,25.57082356180835,22055164,137,4881608,29143000
2222,2021-11-07,사계절,수트_수트팬츠_ZB,26.758146982510095,13113789,163,2821770,17487000
2223,2021-11-07,사계절,우븐 셔츠_드레스셔츠_ZB,44.11368874223791,25374274,1002,6899431,45039800
2224,2021-11-07,사계절,우븐 셔츠_드레스셔츠_ZC,27.318295739348372,58000,2,15071,79800
2225,2021-11-07,사계절,자켓_싱글재킷_ZB,47.574524797902555,2399514,23,543216,4577000
2226,2021-11-07,사계절,팬츠_니트팬츠_ZB,53.23327332945787,721345,18,116951,1238200
2227,2021-11-07,사계절,팬츠_팬츠(일반)_ZB,49.92377502651608,46449185,1120,11167362,94078000
2228,2021-11-07,여름,니트 셔츠_라운드_ZB,-inf,961580,66,362559,4535200
2229,2021-11-07,여름,니트 셔츠_티에리_ZB,55.72119815668203,1253670,39,299013,3506100
2230,2021-11-07,여름,수트_블레이져(수트)_ZA,36.25,505050,3,143552,777000
2231,2021-11-07,여름,수트_블레이져(수트)_ZB,45.0,218900,2,84982,398000
2232,2021-11-07,여름,수트_블레이져(수트)_ZC,0.0,0,0,0,0
2233,2021-11-07,여름,수트_수트팬츠_ZA,40.625,423950,5,115280,695000
2234,2021-11-07,여름,수트_수트팬츠_ZB,44.31313131313131,580500,11,240160,1089000
2235,2021-11-07,여름,수트_수트팬츠_ZC,52.803030303030305,210450,5,114607,495000
2236,2021-11-07,여름,스웨터_T-에리_ZB,45.0,49445,1,7514,89900
2237,2021-11-07,여름,스웨터_라운드_ZB,45.0,49445,1,9288,89900
2238,2021-11-07,여름,우븐 셔츠_드레스셔츠_ZB,62.16506574017304,2552570,106,675875,7409400
2239,2021-11-07,여름,우븐 셔츠_캐쥬얼셔츠_ZB,83.76877682403435,397335,14,111234,978600
2240,2021-11-07,여름,자켓_싱글재킷_ZA,46.64816602316602,976450,7,255213,1813000
2241,2021-11-07,여름,자켓_싱글재킷_ZB,48.99497487437186,361000,4,84372,796000
2242,2021-11-07,여름,점퍼_점퍼_ZB,60.24096385542169,198000,2,38153,498000
2243,2021-11-07,여름,팬츠_반바지_ZB,72.5,27445,0,-2618,-10000
2244,2021-11-07,여름,팬츠_팬츠(일반)_ZA,49.64028776978417,70000,1,14400,139000
2245,2021-11-07,여름,팬츠_팬츠(일반)_ZB,51.38682957780968,644890,16,163377,1574800
2246,2021-11-14,가을,니트 셔츠_라운드_ZB,69.47839222148905,15449787,730,5268426,51027000
2247,2021-11-14,가을,수트_블레이져(수트)_ZB,21.297528159558794,13320584,73,3436853,17447000
2248,2021-11-14,가을,수트_블레이져(수트)_ZC,25.4583084279737,2494165,14,528504,3346000
2249,2021-11-14,가을,수트_수트팬츠_ZB,22.56609199207152,18151703,181,3601243,23349000
2250,2021-11-14,가을,수트_수트팬츠_ZC,17.737596899224805,1273422,12,239666,1548000
2251,2021-11-14,가을,스웨터_T-에리_ZA,57.69280335611994,16821426,398,4362246,39760200
2252,2021-11-14,가을,스웨터_오픈형(CARDIGAN)_ZB,55.70188884392615,10837400,153,2571708,24464700
2253,2021-11-14,가을,우븐 셔츠_캐쥬얼셔츠_ZB,54.89645324441182,8480865,269,1988276,18803100
2254,2021-11-14,가을,코트_싱글코트_ZB,61.703086419753085,5149403,54,1174700,13446000
2255,2021-11-14,가을,팬츠_팬츠(일반)_ZB,56.03173144610491,8182187,207,2233439,18609300
2256,2021-11-14,겨울,니트 셔츠_라운드_ZB,60.685963202340794,164262974,6150,47888964,429885000
2257,2021-11-14,겨울,니트 셔츠_오픈형티(맨투맨 등)_ZB,66.25282736314985,56825453,1104,16553287,169209600
2258,2021-11-14,겨울,니트 셔츠_후드티_ZB,59.207303440221416,29374780,801,7548573,72009900
2259,2021-11-14,겨울,사파리_패딩사파리_ZA,60.43728470273881,74031731,375,14412448,187125000
2260,2021-11-14,겨울,사파리_패딩사파리_ZB,63.93562403785834,415311734,3044,117022829,1320056000
2261,2021-11-14,겨울,수트_블레이져(수트)_ZA,28.19353279551195,81190481,355,19174007,113245000
2262,2021-11-14,겨울,수트_블레이져(수트)_ZB,23.473975917425182,63389530,339,13616879,81021000
2263,2021-11-14,겨울,수트_블레이져(수트)_ZC,22.17303279794844,5766200,31,1295310,7409000
2264,2021-11-14,겨울,수트_수트팬츠_ZA,27.38263323315005,63588138,490,14192739,87710000
2265,2021-11-14,겨울,수트_수트팬츠_ZB,20.206578691260386,26201858,261,5369693,33669000
2266,2021-11-14,겨울,수트_수트팬츠_ZC,23.989266547406082,2549400,26,550795,3354000
2267,2021-11-14,겨울,스웨터_T-에리_ZB,55.4855257556407,38688865,870,9578897,86913000
2268,2021-11-14,겨울,스웨터_Turtle_ZA,55.047152877203914,13343960,129,3429056,27887100
2269,2021-11-14,겨울,스웨터_Turtle_ZB,57.16367551248001,67062643,1569,17850043,156743100
2270,2021-11-14,겨울,스웨터_VEST_ZB,53.25737305715059,9328800,222,1758163,19957800
2271,2021-11-14,겨울,스웨터_라운드_ZA,50.5501905735367,21238347,307,3516340,42949300
2272,2021-11-14,겨울,스웨터_라운드_ZB,56.71513487208009,120786243,3104,31670782,279049600
2273,2021-11-14,겨울,스웨터_오픈형(CARDIGAN)_ZA,55.96218856434342,26937906,345,6477863,61045500
2274,2021-11-14,겨울,우븐 셔츠_캐쥬얼셔츠_ZA,57.13177146722095,32663584,761,8619620,75973900
2275,2021-11-14,겨울,우븐 셔츠_캐쥬얼셔츠_ZB,55.74170726209698,19242532,622,4557352,43477800
2276,2021-11-14,겨울,자켓_싱글재킷_ZA,29.122145298007368,47912721,261,11737133,67599000
2277,2021-11-14,겨울,점퍼_패딩점퍼_ZB,61.479491242058316,175719000,1550,47724481,561450000
2278,2021-11-14,겨울,조끼_패딩베스트_ZB,73.52382233952048,40313234,1162,14519122,149898000
2279,2021-11-14,겨울,코트_싱글코트_ZA,56.81697927435632,78945903,333,24327083,182817000
2280,2021-11-14,겨울,코트_싱글코트_ZB,48.21348973114578,246706792,1448,84821881,476392000
2281,2021-11-14,겨울,팬츠_니트팬츠_ZB,47.239811310808804,43038227,1167,9573679,81573300
2282,2021-11-14,겨울,팬츠_팬츠(일반)_ZA,45.98754320182973,59195069,1056,12843414,111382900
2283,2021-11-14,겨울,팬츠_팬츠(일반)_ZB,57.64124675888424,32787327,861,9245607,77403900
2284,2021-11-14,봄,가죽&FUR_가죽점퍼_ZA,53.953953953953956,-5944000,-6,-1235000,-5994000
2285,2021-11-14,봄,니트 셔츠_라운드_ZB,73.02861025585203,2633672,149,1042644,10415100
2286,2021-11-14,봄,수트_블레이져(수트)_ZA,43.01321026530562,9653228,67,3582089,21853000
2287,2021-11-14,봄,수트_블레이져(수트)_ZB,40.52093802345059,823450,7,276191,1393000
2288,2021-11-14,봄,수트_블레이져(수트)_ZC,47.94108788456389,3979900,33,1688312,9567000
2289,2021-11-14,봄,수트_수트팬츠_ZA,44.61114479206977,6301911,80,2435399,14720000
2290,2021-11-14,봄,수트_수트팬츠_ZB,-inf,546650,8,171199,792000
2291,2021-11-14,봄,수트_수트팬츠_ZC,49.31867222370016,1848200,30,833313,4650000
2292,2021-11-14,봄,스웨터_T-에리_ZB,67.0337003670337,98800,3,29545,299700
2293,2021-11-14,봄,스웨터_라운드_ZB,58.125887213612316,2516840,64,579717,6123600
2294,2021-11-14,봄,스웨터_오픈형(CARDIGAN)_ZB,68.51650702741846,1341000,27,374313,4317300
2295,2021-11-14,봄,우븐 셔츠_드레스셔츠_ZB,56.760423053341505,846285,28,166015,1957200
