,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율,할인율2
8720,2022-10-23,가죽&FUR_가죽점퍼_ZA,7607900,17,3054200,16983000,447523.5294117647,999000.0,55.20284990873227,55.20284990873226
8721,2022-10-23,니트 셔츠_오픈형티(맨투맨 등)_ZA,12361300,286,3440550,37151400,43221.32867132867,129900.0,66.72722966025506,66.72722966025506
8722,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZA,2004300,47,651144,6105300,42644.68085106383,129900.0,67.17114638101322,67.17114638101322
8723,2022-10-23,팬츠_니트팬츠_ZA,1759900,74,663236,6652600,23782.432432432433,89900.0,73.54568138772811,73.54568138772811
8724,2022-10-23,수트_블레이져(수트)_ZA,279300,1,48661,319000,279300.0,319000.0,12.445141065830722,12.445141065830722
8725,2022-10-23,수트_수트팬츠_ZA,410900,3,74543,537000,136966.66666666666,179000.0,23.48230912476723,23.482309124767227
8726,2022-10-23,스웨터_T-에리_ZA,885900,30,224365,2997000,29530.0,99900.0,70.44044044044044,70.44044044044044
8727,2022-10-23,스웨터_라운드_ZA,243000,7,78858,699300,34714.28571428572,99900.0,65.25096525096525,65.25096525096525
8728,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZA,2440835,77,664147,7692300,31699.155844155845,99900.0,68.26911326911326,68.26911326911326
8729,2022-10-23,자켓_싱글재킷_ZA,-140050,-5,-95986,-1295000,28010.0,259000.0,89.18532818532819,89.18532818532819
8730,2022-10-23,팬츠_반바지_ZA,907000,43,474435,3435700,21093.023255813954,79900.0,73.60072183252322,73.6007218325232
8731,2022-10-23,팬츠_팬츠(일반)_ZA,-1129260,-12,-78629,-1628900,94105.0,135741.66666666666,30.67346061759469,30.673460617594696
8732,2022-10-23,스웨터_T-에리_ZA,29042476,436,6614095,69716400,66611.18348623853,159900.0,58.34197405488522,58.34197405488522
8733,2022-10-23,스웨터_Turtle_ZA,1548390,19,278806,3038100,81494.21052631579,159900.0,49.034264836575495,49.03426483657549
8734,2022-10-23,스웨터_라운드_ZA,913650,13,253488,2078700,70280.76923076923,159900.0,56.04704863616683,56.047048636166835
8735,2022-10-23,스웨터_오픈형(CARDIGAN)_ZA,22397184,205,3438308,40979500,109254.55609756097,199900.0,45.34539464854379,45.34539464854378
8736,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZA,45510500,699,11775386,106340100,65108.011444921314,152131.75965665237,57.20288019289055,57.20288019289055
8737,2022-10-23,코트_싱글코트_ZA,5541060,17,1279508,10183000,325944.70588235295,599000.0,45.58519100461553,45.58519100461554
8738,2022-10-23,스웨터_VEST_ZA,457945,17,143415,1698300,26937.941176470587,99900.0,73.03509391744686,73.03509391744686
8739,2022-10-23,스웨터_오픈형(CARDIGAN)_ZA,1862945,28,408292,5597200,66533.75,199900.0,66.71648324162081,66.71648324162081
8740,2022-10-23,수트_블레이져(수트)_ZB,50140014,251,12247022,65009000,199761.01195219124,259000.0,22.87219615745512,22.87219615745512
8741,2022-10-23,수트_수트팬츠_ZB,29049303,273,6693888,37947000,106407.7032967033,139000.0,23.447695469997626,23.44769546999763
8742,2022-10-23,스웨터_오픈형(CARDIGAN)_ZB,13124950,118,2830923,23588200,111228.38983050847,199900.0,44.357984076784156,44.357984076784156
8743,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZB,15568080,428,3614460,38477200,36374.01869158878,89900.0,59.53946752882227,59.539467528822264
8744,2022-10-23,니트 셔츠_라운드_ZB,16458800,454,3229232,40814600,36252.86343612335,89900.0,59.674234220107515,59.67423422010751
8745,2022-10-23,사파리_패딩사파리_ZB,71933093,380,15195730,183220000,189297.61315789472,482157.8947368421,60.73949732561947,60.739497325619475
8746,2022-10-23,수트_블레이져(수트)_ZB,182760682,915,45236375,236985000,199738.45027322404,259000.0,22.880907230415428,22.880907230415428
8747,2022-10-23,수트_수트팬츠_ZB,94705916,889,22364575,123571000,106530.83914510686,139000.0,23.3591085287001,23.359108528700098
8748,2022-10-23,스웨터_T-에리_ZB,37691451,716,9187558,85848400,52641.69134078212,119900.0,56.09533666323426,56.09533666323426
8749,2022-10-23,스웨터_Turtle_ZB,10079100,154,2015383,18464600,65448.7012987013,119900.0,45.41392719040759,45.41392719040759
8750,2022-10-23,스웨터_라운드_ZB,76597806,1686,20347413,168431400,45431.67615658363,99900.0,54.52284669010648,54.522846690106476
8751,2022-10-23,점퍼_점퍼_ZB,6082400,35,1626874,16065000,173782.85714285713,459000.0,62.13881107998755,62.13881107998755
8752,2022-10-23,점퍼_패딩점퍼_ZB,41674500,297,7337792,88803000,140318.18181818182,299000.0,53.07084220127698,53.07084220127698
8753,2022-10-23,코트_싱글코트_ZB,37363657,226,13874521,93674000,165325.91592920353,414486.7256637168,60.1130975510814,60.11309755108141
8754,2022-10-23,팬츠_팬츠(일반)_ZB,47026243,770,8634630,76923000,61073.04285714286,99900.0,38.86582296582297,38.865822965822964
8755,2022-10-23,니트 셔츠_라운드_ZB,35173680,2459,16455907,116514100,14304.058560390402,47382.71655144368,69.81165369684871,69.81165369684871
8756,2022-10-23,데님_데님팬츠_ZB,26196435,549,7445849,54845100,47716.639344262294,99900.0,52.2355962519897,52.2355962519897
8759,2022-10-23,수트_블레이져(수트)_ZB,40622790,246,9873975,58794000,165133.29268292684,239000.0,30.90657209919379,30.906572099193795
8760,2022-10-23,수트_수트팬츠_ZB,23286951,259,5166680,33411000,89911.00772200772,129000.0,30.3015444015444,30.3015444015444
8761,2022-10-23,우븐 셔츠_드레스셔츠_ZB,26531319,878,5720207,61372200,30217.90318906606,69900.0,56.76980945770235,56.769809457702344
8762,2022-10-23,자켓_싱글재킷_ZB,4176400,33,966755,7887000,126557.57575757576,239000.0,47.04703943197667,47.04703943197667
8763,2022-10-23,팬츠_니트팬츠_ZB,1594435,93,649436,6390700,17144.462365591397,68717.20430107527,75.05069867150704,75.05069867150704
8764,2022-10-23,팬츠_팬츠(일반)_ZB,75880306,1728,21664640,172627200,43912.21412037037,99900.0,56.043829709338965,56.04382970933897
8765,2022-10-23,수트_블레이져(수트)_ZB,1947850,11,456508,2629000,177077.27272727274,239000.0,25.909090909090907,25.90909090909091
8766,2022-10-23,수트_수트팬츠_ZB,632100,7,149550,903000,90300.0,129000.0,30.0,30.0
8767,2022-10-23,스웨터_T-에리_ZB,13181690,494,5433315,49350600,26683.582995951416,99900.0,73.28970671075935,73.28970671075935
8768,2022-10-23,스웨터_라운드_ZB,40414535,1404,15811724,132309600,28785.28133903134,94237.60683760684,69.45457094572124,69.45457094572124
8769,2022-10-23,스웨터_오픈형(CARDIGAN)_ZB,6346300,129,2006528,20627100,49196.124031007756,159900.0,69.23319322638665,69.23319322638665
8770,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZB,5191503,216,1683636,15098400,24034.73611111111,69900.0,65.61554204419012,65.61554204419011
8771,2022-10-23,점퍼_패딩점퍼_ZB,18589000,275,6468508,68475000,67596.36363636363,249000.0,72.85286600949252,72.85286600949252
8772,2022-10-23,코트_싱글코트_ZB,26620100,314,8782841,87226000,84777.38853503185,277789.80891719746,69.48146194941876,69.48146194941876
8773,2022-10-23,니트 셔츠_라운드_ZB,1130115,85,425840,4241500,13295.470588235294,49900.0,73.35577036425794,73.35577036425792
8774,2022-10-23,니트 셔츠_티에리_ZB,1070605,53,519612,4764700,20200.094339622643,89900.0,77.53048460553654,77.53048460553654
8775,2022-10-23,수트_블레이져(수트)_ZB,2629000,14,587435,3346000,187785.7142857143,239000.0,21.428571428571427,21.428571428571427
8776,2022-10-23,수트_수트팬츠_ZB,838500,4,70512,516000,209625.0,129000.0,-62.5,-62.5
8777,2022-10-23,스웨터_T-에리_ZB,1232645,35,271787,3146500,35218.42857142857,89900.0,60.824884792626726,60.824884792626726
8778,2022-10-23,스웨터_라운드_ZB,2945900,105,1109364,9439500,28056.190476190477,89900.0,68.79177922559458,68.79177922559458
8781,2022-10-23,우븐 셔츠_드레스셔츠_ZB,24441755,1165,7546076,81433500,20980.04721030043,69900.0,69.98562630858308,69.98562630858308
8782,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZB,3764290,185,1463610,16631500,20347.513513513513,89900.0,77.36650332200942,77.36650332200944
8783,2022-10-23,자켓_싱글재킷_ZB,-263550,-4,-94753,-956000,65887.5,239000.0,72.43200836820084,72.43200836820084
8784,2022-10-23,점퍼_점퍼_ZB,903950,12,296684,2988000,75329.16666666667,249000.0,69.74732262382864,69.74732262382865
8785,2022-10-23,팬츠_반바지_ZB,631945,22,155609,1757800,28724.772727272728,79900.0,64.04909546023438,64.04909546023438
8786,2022-10-23,팬츠_팬츠(일반)_ZB,3022145,155,1412181,15484500,19497.709677419356,99900.0,80.48277309567631,80.48277309567632
8788,2022-10-23,니트 셔츠_라운드_ZB,15559750,448,5778230,40275200,34731.58482142857,89900.0,61.36642400286032,61.36642400286032
8789,2022-10-23,우븐 셔츠_캐쥬얼셔츠_ZB,7841495,205,1499628,18429500,38251.19512195122,89900.0,57.45139585989854,57.45139585989853
8790,2022-10-23,팬츠_니트팬츠_ZB,4033450,103,1100490,9259700,39159.70873786408,89900.0,56.44081341728134,56.44081341728134
8791,2022-10-23,니트 셔츠_라운드_ZB,83167109,2448,27497178,220115200,33973.49223856209,89916.33986928104,62.2165534229349,62.2165534229349
8792,2022-10-23,니트 셔츠_오픈형티(맨투맨 등)_ZB,0,0,0,0,0.0,0.0,0.0,0.0
8793,2022-10-23,니트 셔츠_후드티_ZB,19491600,445,7107757,44455500,43801.348314606745,99900.0,56.15480649188514,56.15480649188515
8794,2022-10-23,점퍼_패딩점퍼_ZB,6864500,56,1951029,22344000,122580.35714285714,399000.0,69.2781059792338,69.2781059792338
8795,2022-10-23,코트_싱글코트_ZB,22622070,99,5981358,49401000,228505.75757575757,499000.0,54.20726301087022,54.20726301087023
8796,2022-10-23,팬츠_니트팬츠_ZB,3598900,82,901188,7371800,43889.0243902439,89900.0,51.180173092053494,51.1801730920535
8797,2022-10-23,니트 셔츠_라운드_ZB,18213500,976,9166066,68222400,18661.372950819674,69900.0,73.30275686578015,73.30275686578015
8798,2022-10-23,니트 셔츠_후드티_ZB,17372300,788,9385892,70841200,22046.065989847717,89900.0,75.47712348181567,75.47712348181567
8799,2022-10-23,팬츠_니트팬츠_ZB,6382500,286,2390067,19991400,22316.433566433567,69900.0,68.0737717218404,68.07377172184039
8800,2022-10-23,니트 셔츠_라운드_ZB,7607450,427,3345289,27947300,17816.042154566745,65450.351288056205,72.77930247286858,72.77930247286858
8801,2022-10-23,팬츠_니트팬츠_ZB,323890,15,101278,1048500,21592.666666666668,69900.0,69.10920362422507,69.10920362422509
8802,2022-10-23,수트_블레이져(수트)_ZC,35101900,174,8577128,45066000,201735.05747126436,259000.0,22.11001642036125,22.110016420361248
8803,2022-10-23,수트_수트팬츠_ZC,19304400,178,4452662,24742000,108451.68539325842,139000.0,21.977204753051495,21.977204753051492
8804,2022-10-23,수트_블레이져(수트)_ZC,11941408,72,2885561,17208000,165852.88888888888,239000.0,30.605485820548587,30.605485820548584
8805,2022-10-23,수트_수트팬츠_ZC,5664700,63,1286880,8127000,89915.87301587302,129000.0,30.297772855912388,30.29777285591239
8806,2022-10-23,수트_블레이져(수트)_ZC,740900,4,171392,956000,185225.0,239000.0,22.5,22.5
8807,2022-10-23,수트_수트팬츠_ZC,387000,3,63145,387000,129000.0,129000.0,0.0,0.0
8808,2022-10-23,수트_블레이져(수트)_ZC,1769500,9,446769,2471000,196611.11111111112,274555.55555555556,28.38931606636989,28.38931606636989
8809,2022-10-23,수트_수트팬츠_ZC,768051,8,192504,1132000,96006.375,141500.0,32.15097173144876,32.15097173144876
8880,2022-10-30,점퍼_점퍼_ZA,7521000,69,2205529,17871000,109000.0,259000.0,57.915057915057915,57.915057915057915
8881,2022-10-30,팬츠_팬츠(일반)_ZA,11009450,253,3820497,35167000,43515.612648221344,139000.0,68.69380385020047,68.69380385020047
8882,2022-10-30,사파리_패딩사파리_ZA,2769600,10,527200,5990000,276960.0,599000.0,53.76293823038397,53.76293823038397
8883,2022-10-30,수트_블레이져(수트)_ZA,57794340,210,13213506,81380000,275211.14285714284,387523.8095238095,28.982133202261,28.982133202260997
8884,2022-10-30,수트_수트팬츠_ZA,34094446,226,7498849,47714000,150860.38053097346,211123.89380530972,28.544146372133955,28.544146372133966
8885,2022-10-30,우븐 셔츠_캐쥬얼셔츠_ZA,2192345,57,468540,5694300,38462.19298245614,99900.0,61.499306323867735,61.49930632386773
8886,2022-10-30,자켓_싱글재킷_ZA,112777526,691,27177041,219909000,163209.1548480463,318247.46743849496,48.71627536844786,48.71627536844786
8887,2022-10-30,코트_더블코트_ZA,17777580,63,5124347,37737000,282183.8095238095,599000.0,52.89084982908022,52.89084982908021
8888,2022-10-30,코트_싱글코트_ZA,50454770,168,14534846,106032000,300326.0119047619,631142.8571428572,52.415525501735324,52.415525501735324
8889,2022-10-30,팬츠_팬츠(일반)_ZA,43966491,618,9518029,85902000,71143.18932038835,139000.0,48.81784940979255,48.81784940979255
8892,2022-10-30,가죽&FUR_가죽점퍼_ZA,19731600,52,9589300,51948000,379453.8461538461,999000.0,62.016632016632016,62.016632016632016
8893,2022-10-30,니트 셔츠_오픈형티(맨투맨 등)_ZA,4212990,98,1178933,12730200,42989.69387755102,129900.0,66.9055474383749,66.90554743837488
8894,2022-10-30,우븐 셔츠_캐쥬얼셔츠_ZA,732400,17,235520,2208300,43082.35294117647,129900.0,66.83421636553004,66.83421636553004
8895,2022-10-30,팬츠_니트팬츠_ZA,1162990,37,331618,3326300,31432.162162162163,89900.0,65.03652707212218,65.03652707212218
8896,2022-10-30,수트_블레이져(수트)_ZA,3149500,15,765486,4785000,209966.66666666666,319000.0,34.179728317659354,34.179728317659354
8897,2022-10-30,수트_수트팬츠_ZA,130873,2,49602,358000,65436.5,179000.0,63.44329608938548,63.44329608938548
8898,2022-10-30,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0,0.0
8899,2022-10-30,스웨터_라운드_ZA,29000,1,11095,99900,29000.0,99900.0,70.97097097097097,70.97097097097097
8900,2022-10-30,우븐 셔츠_캐쥬얼셔츠_ZA,0,-2,-17485,-199800,-0.0,99900.0,100.0,100.0
8901,2022-10-30,자켓_싱글재킷_ZA,478000,2,83547,518000,239000.0,259000.0,7.722007722007722,7.722007722007722
8902,2022-10-30,팬츠_반바지_ZA,-116000,-7,-77234,-559300,16571.428571428572,79900.0,79.25978902199178,79.25978902199178
8903,2022-10-30,팬츠_팬츠(일반)_ZA,236000,2,35009,278000,118000.0,139000.0,15.107913669064748,15.107913669064748
8904,2022-10-30,스웨터_T-에리_ZA,18786700,203,3024305,32459700,92545.32019704433,159900.0,42.12300175294288,42.123001752942876
8905,2022-10-30,스웨터_Turtle_ZA,4556200,58,851092,9274200,78555.1724137931,159900.0,50.872312436652216,50.872312436652216
8906,2022-10-30,스웨터_라운드_ZA,7768650,105,1316903,14829500,73987.14285714286,141233.33333333334,47.61354057790216,47.61354057790216
8907,2022-10-30,스웨터_오픈형(CARDIGAN)_ZA,16183720,154,2409602,30784600,105089.09090909091,199900.0,47.42916913001955,47.42916913001955
8908,2022-10-30,우븐 셔츠_캐쥬얼셔츠_ZA,18913989,323,4868592,43377700,58557.24148606811,134296.28482972135,56.396975865479256,56.39697586547927
8909,2022-10-30,코트_싱글코트_ZA,4772580,18,1354774,10782000,265143.3333333333,599000.0,55.73567056204786,55.73567056204786
8910,2022-10-30,스웨터_VEST_ZA,447200,16,134979,1598400,27950.0,99900.0,72.02202202202203,72.02202202202203
8911,2022-10-30,스웨터_오픈형(CARDIGAN)_ZA,837000,13,188353,2598700,64384.61538461538,199900.0,67.79158810174319,67.79158810174317
8912,2022-10-30,수트_블레이져(수트)_ZB,35364302,178,8574426,46102000,198675.85393258426,259000.0,23.291176087805308,23.2911760878053
8913,2022-10-30,수트_수트팬츠_ZB,21234763,203,4913447,28217000,104604.74384236454,139000.0,24.744788602615444,24.744788602615444
8914,2022-10-30,스웨터_오픈형(CARDIGAN)_ZB,8003226,72,1727196,14392800,111155.91666666667,199900.0,44.39423878605969,44.394238786059695
8915,2022-10-30,우븐 셔츠_캐쥬얼셔츠_ZB,8164880,201,1697445,18069900,40621.293532338306,89900.0,54.8150238794902,54.815023879490205
8916,2022-10-30,니트 셔츠_라운드_ZB,13308900,345,2454919,31015500,38576.52173913043,89900.0,57.089519756250915,57.08951975625091
8917,2022-10-30,사파리_패딩사파리_ZB,47746634,282,10253423,131498000,169314.304964539,466304.9645390071,63.69022038357998,63.69022038357998
8918,2022-10-30,수트_블레이져(수트)_ZB,132661352,671,33062545,173789000,197706.93293591656,259000.0,23.665276858719476,23.66527685871948
8919,2022-10-30,수트_수트팬츠_ZB,72437570,687,17151666,95493000,105440.42212518195,139000.0,24.143581204905068,24.14358120490507
8920,2022-10-30,스웨터_T-에리_ZB,19192140,407,5252970,48799300,47155.13513513513,119900.0,60.67128012082141,60.67128012082141
8921,2022-10-30,스웨터_Turtle_ZB,10656550,202,2643554,24219800,52755.19801980198,119900.0,56.00066887422686,56.000668874226875
8922,2022-10-30,스웨터_라운드_ZB,90541295,1775,21277178,177322500,51009.18028169014,99900.0,48.93975947778765,48.939759477787646
8923,2022-10-30,점퍼_점퍼_ZB,9700166,60,2788927,27540000,161669.43333333332,459000.0,64.77790123456789,64.7779012345679
8924,2022-10-30,점퍼_패딩점퍼_ZB,30229950,208,5138925,62192000,145336.29807692306,299000.0,51.39254244918961,51.392542449189605
8925,2022-10-30,코트_싱글코트_ZB,62542980,290,18147557,116710000,215665.44827586206,402448.275862069,46.41163567817669,46.41163567817668
8926,2022-10-30,팬츠_팬츠(일반)_ZB,63059152,1074,12194350,107292600,58714.29422718808,99900.0,41.226932705517434,41.226932705517434
8927,2022-10-30,니트 셔츠_라운드_ZB,26787747,1993,13342656,90890700,13440.916708479679,45604.967385850476,70.52751601649014,70.52751601649014
8928,2022-10-30,데님_데님팬츠_ZB,15687587,306,4169848,30569400,51266.624183006534,99900.0,48.68205787486833,48.682057874868335
8931,2022-10-30,수트_블레이져(수트)_ZB,47746911,302,12143207,72178000,158102.35430463575,239000.0,33.848387320236085,33.848387320236085
8932,2022-10-30,수트_수트팬츠_ZB,30662489,361,7180677,46569000,84937.64265927978,129000.0,34.15686615559707,34.15686615559707
8933,2022-10-30,우븐 셔츠_드레스셔츠_ZB,26839054,863,5650950,60323700,31099.714947856315,69900.0,55.5082761833243,55.5082761833243
8934,2022-10-30,자켓_싱글재킷_ZB,2357000,18,527321,4302000,130944.44444444444,239000.0,45.211529521152954,45.211529521152954
8935,2022-10-30,팬츠_니트팬츠_ZB,2159280,113,762755,7648700,19108.672566371682,67687.61061946902,71.76932027664832,71.76932027664832
8936,2022-10-30,팬츠_팬츠(일반)_ZB,49540226,1017,12717567,101598300,48712.119960668635,99900.0,51.239119158489856,51.239119158489856
8937,2022-10-30,수트_블레이져(수트)_ZB,2103700,12,495438,2868000,175308.33333333334,239000.0,26.64923291492329,26.649232914923292
8938,2022-10-30,수트_수트팬츠_ZB,1822700,20,420267,2580000,91135.0,129000.0,29.352713178294575,29.352713178294575
8939,2022-10-30,스웨터_T-에리_ZB,7106500,245,2694684,24475500,29006.122448979593,99900.0,70.96484239341383,70.96484239341382
