Unnamed: 0,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,카테고리,할인율,판매액,판매수량,매출원가,판매택가
6503,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,45.03787768145731,59854270,1553,11233534,108554700
6504,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,38.20880653516637,15506500,105,3563121,25095000
6506,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,41.58280621835205,52266670,1306,8293782,81149400
6508,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.843228119615716,155840300,772,44370193,199948000
6509,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,21.8806482609109,91272960,843,25026212,117177000
6510,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,40.98727883894124,23050900,391,3355566,39060900
6511,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,34.147523719058896,21731250,367,4209979,32993300
6512,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.47419615179136,34193845,881,5327981,61581900
6516,2023-03-26,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,45.7316640238563,2293000,47,820804,4225300
6533,2023-04-02,ZA,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,23.66863905325444,1290000,10,170144,1690000
6537,2023-04-02,ZA,3:남녀공용,2023,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,67.88597072285778,5381380,129,1526407,16757100
6538,2023-04-02,ZA,3:남녀공용,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,51.888830746737405,22022800,434,4716704,48786600
6539,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,26.21082621082621,22040900,117,6290261,30303000
6540,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,26.342261904761905,13332880,130,3650869,18070000
6541,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,61.92712185158655,16304625,388,4956964,42641200
6542,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,64.61391405788069,34392077,528,8624462,95137200
6544,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,67.56428258128187,11831901,122,3525179,36478000
6545,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,65.20145296897954,27605180,221,9064134,79339000
6546,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,65.22821819005426,17808681,641,4762493,51215900
6548,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,35.27783068113413,20818653,311,5580505,32458900
6549,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,25.582608695652176,66998120,368,16984229,95312000
6550,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,25.441713483146067,38041520,388,9023971,53932000
6551,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,45.097240644942666,63353025,1673,12114047,116942700
6552,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,38.06375247742788,11250100,76,2579021,18164000
6554,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,32.249082278784805,63151680,1554,9228205,94844600
6556,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,22.453591154849896,162429260,804,46112910,208236000
6557,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,22.22093623344197,93772237,864,25524137,120096000
6558,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,41.38343722695801,23950200,409,3510042,40859100
6559,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,35.13792809547655,38855628,668,7927778,60053200
6560,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,45.48577021016641,34980800,918,5551744,64168200
6564,2023-04-02,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,28.9210233592881,-63900,-1,-17464,-89900
6582,2023-04-09,ZA,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,23.66863905325444,-516000,-4,-68058,-676000
6587,2023-04-09,ZA,3:남녀공용,2023,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,69.61432954927409,5604880,142,1680234,18445800
6588,2023-04-09,ZA,3:남녀공용,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,52.32169807762906,14012151,285,2972009,31321500
6589,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,25.227272727272727,25174800,135,7310393,34965000
6590,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,25.653846153846157,13015960,131,3724691,18209000
6591,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,66.09769381731255,10769933,275,3613932,30222500
6592,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,67.65023909050048,26847539,452,7315969,80994800
6594,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,74.33779264214047,3145930,41,1184112,12259000
6595,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,72.45139240054283,17590590,178,7238431,63902000
6596,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,64.39957842039391,9728100,342,2540987,27325800
6598,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,33.421433527841565,19929040,291,5252056,30510900
6599,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,25.47018615474113,72579570,400,18587881,103600000
6600,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,25.487111111111112,38256970,393,9333915,54627000
6601,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.66037474142755,65731900,1706,12340078,119249400
6602,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,36.753380631859805,10430000,69,2341479,16491000
6604,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,30.12081874185756,57998188,1351,8649870,85724900
6607,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.10462822447603,148287860,724,41465955,187516000
6608,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,20.9167131195566,84556480,768,22679208,106752000
6609,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,41.0868204081436,43550700,740,7278676,73926000
6610,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,34.460302641635074,23868168,406,4734033,36499400
6611,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.55495841087774,35035500,904,5467077,63189600
6615,2023-04-09,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,45.98525110204754,2622200,54,943052,4854600
6633,2023-04-16,ZA,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,23.66863905325444,387000,3,51043,507000
6638,2023-04-16,ZA,3:남녀공용,2023,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,70.09612094773757,5593700,144,1703899,18705600
6639,2023-04-16,ZA,3:남녀공용,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,52.63793904950404,15983237,328,3410227,35857200
6640,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,27.195299145299145,18365690,96,5099618,24864000
6641,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,26.547619047619047,10598750,102,2834220,14178000
6642,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,64.40813868026694,8956418,230,2982659,25277000
6643,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,69.04780886444624,26415503,465,7476889,82993500
6645,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,70.23978232526501,5250000,59,1704817,17641000
6646,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,72.80654517098343,15134340,155,6344825,55645000
6647,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,67.20764592103767,7205300,275,2043191,21972500
6649,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,34.11766181481003,16599735,245,4407291,25485500
6650,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,25.313370473537603,66783150,370,17160948,95830000
6651,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,26.11420905233855,39159470,401,9495462,55739000
6652,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.50609170182728,67554135,1801,13078912,125889900
6653,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,41.706659273075566,11563650,83,2816562,19837000
6655,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,31.80571111952901,64882034,1622,9733995,99957800
6658,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,21.497385647449317,141037950,694,39720027,179746000
6659,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,21.63580691834168,83726650,764,22552274,106196000
6660,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,45.62674595361952,42901548,792,8511898,79120800
6661,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,34.795568649851184,36786480,629,7308477,56547100
6662,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.25992413639915,45201900,1164,6745530,81363600
6666,2023-04-16,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,45.18226079979577,3121300,63,1072374,5663700
6668,2023-04-16,ZB,3:남녀공용,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,0.0,0,0,0,0
6685,2023-04-23,ZA,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,30.442144822350603,1818000,22,408922,2713300
6690,2023-04-23,ZA,3:남녀공용,2023,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,66.3889382365133,5675900,130,1538245,16887000
6691,2023-04-23,ZA,3:남녀공용,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,51.888975790432816,10628358,224,2118479,23427600
6692,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,30.393840579710144,16617440,93,4998029,24087000
6693,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,31.6017094017094,9635480,105,2975071,14595000
6694,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,85.67485240614059,4387784,277,3532951,30442300
6695,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,78.49144442574813,16734232,422,6804775,75447800
6697,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,71.67732593493463,22356786,264,7630633,78936000
6698,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,84.36039952002545,6825000,125,5105332,44875000
6699,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,64.53242451267677,4732545,167,1240774,13343300
6701,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,35.06882874605012,16445330,245,4455298,25605500
6702,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,30.930997499671008,81714759,481,22264647,124579000
6703,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,30.739614661654137,44863779,491,11594713,68249000
6704,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.16694669498981,68432230,1760,12726846,123024000
6705,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,42.19597786475908,12848100,93,3155907,22227000
6707,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,30.737448524039245,61146260,1489,9156960,92591100
6710,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,26.293400290663268,169748600,891,50933459,230769000
6711,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,26.16371833522864,101205900,988,29110028,137332000
6712,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,41.807060332007545,50318101,866,8864903,86513400
6713,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,34.790455760677105,33172849,567,6580827,50973300
6714,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.403384282286936,42234085,1087,6414496,75981300
6718,2023-04-23,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,42.66075693008414,3464120,69,1049214,6073100
6720,2023-04-23,ZB,3:남녀공용,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,38.67334167709637,6664000,136,941739,10866400
6737,2023-04-30,ZA,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,31.804302997345623,1227300,12,214351,1732500
6742,2023-04-30,ZA,3:남녀공용,2023,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,84.13823104709586,3482150,169,1999716,21953100
6743,2023-04-30,ZA,3:남녀공용,2023,01_시즌,당해년도,여름,우븐 셔츠,캐쥬얼셔츠,우븐 셔츠_캐쥬얼셔츠_ZA,49.27462357004544,10730376,197,2125160,21810300
6744,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,블레이져(수트),수트_블레이져(수트)_ZB,30.815686274509805,9463860,53,2839885,13727000
6745,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,수트,수트팬츠,수트_수트팬츠_ZB,34.68632478632479,5359840,57,1605297,7923000
6746,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,라운드,스웨터_라운드_ZB,82.87420916155105,6845400,355,4592847,39014500
6747,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),스웨터_오픈형(CARDIGAN)_ZB,77.87764129233882,20482204,504,8345679,91569600
6749,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,점퍼,패딩점퍼,점퍼_패딩점퍼_ZB,67.52482856524145,-13497006,-139,-4019293,-41561000
6750,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,봄,코트,싱글코트,코트_싱글코트_ZB,80.94475914843888,12873550,189,7749261,67851000
6751,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,니트 셔츠,라운드,니트 셔츠_라운드_ZB,64.17679837892604,-1202155,-42,-312051,-3355800
6753,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,데님,데님팬츠,데님_데님팬츠_ZB,27.255941884985567,14960550,227,4100617,23607300
6754,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,블레이져(수트),수트_블레이져(수트)_ZB,31.506783904440155,55352595,328,15236242,84952000
6755,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,수트,수트팬츠,수트_수트팬츠_ZB,27.61806845432745,30930384,341,8036236,47399000
6756,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.26212699946952,41843579,1088,7881991,76051200
6757,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,사계절,자켓,싱글재킷,자켓_싱글재킷_ZB,42.14123174043896,7882100,57,1934265,13623000
6759,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,니트 셔츠,라운드,니트 셔츠_라운드_ZB,36.004798098132525,54947400,1393,8878216,88680700
6762,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,블레이져(수트),수트_블레이져(수트)_ZB,26.649606499601823,115038260,607,34853124,157213000
6763,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,수트,수트팬츠,수트_수트팬츠_ZB,26.289070458487664,66115440,648,19211319,90072000
6764,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,T-에리,스웨터_T-에리_ZB,47.77135500856302,52445761,1001,10514265,99999900
6765,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,스웨터,라운드,스웨터_라운드_ZB,43.9201347864061,24369785,482,5658285,43331800
6766,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,우븐 셔츠_드레스셔츠_ZB,44.08228599931987,38061185,980,5697510,68502000
6770,2023-04-30,ZB,1:남성,2023,01_시즌,당해년도,여름,팬츠,반바지,팬츠_반바지_ZB,45.24489759120354,3682800,79,1203899,6992100
