,주차,카테고리,판매액,판매수량,매출원가,판매택가,실판매가,택가,할인율
19366,2024-09-08,자켓_싱글재킷_ZA,22008020,176,6015872,53344000,125045.56818181818,303090.9090909091,0.5874321385722856
19367,2024-09-08,점퍼_점퍼_ZA,3716850,27,951976,6723000,137661.11111111112,249000.0,0.4471441320838911
19368,2024-09-08,팬츠_반바지_ZA,500200,25,308976,1975000,20008.0,79000.0,0.7467341772151899
19369,2024-09-08,팬츠_팬츠(일반)_ZA,18926920,263,3193310,33927000,71965.47528517111,129000.0,0.44212809856456503
19370,2024-09-08,스웨터_라운드_ZA,232000,8,125549,792000,29000.0,99000.0,0.7070707070707071
19371,2024-09-08,니트 셔츠_라운드_ZB,1767000,93,581251,7347000,19000.0,79000.0,0.759493670886076
19372,2024-09-08,니트 셔츠_티에리_ZB,2147195,103,899378,8137000,20846.55339805825,79000.0,0.736119577239769
19373,2024-09-08,수트_블레이져(수트)_ZB,83164320,383,19309810,106857000,217139.21671018278,279000.0,0.22172323759791118
19374,2024-09-08,수트_수트팬츠_ZB,46547600,401,10083441,59749000,116078.8029925187,149000.0,0.2209476309226933
19375,2024-09-08,스웨터_T-에리_ZB,9708400,177,3343594,15753000,54849.71751412429,89000.0,0.3837110391671428
19376,2024-09-08,우븐 셔츠_캐쥬얼셔츠_ZB,8987100,144,1255287,11376000,62410.416666666664,79000.0,0.20999472573839664
19377,2024-09-08,팬츠_팬츠(일반)_ZB,19134720,248,2714197,24552000,77156.12903225806,99000.0,0.2206451612903226
19378,2024-09-08,니트 셔츠_라운드_ZB,4784180,74,616816,6026000,64651.08108108108,81432.43243243243,0.20607699966810483
19379,2024-09-08,니트 셔츠_티에리_ZB,-79200,2,21769,198000,-39600.0,99000.0,1.4
19380,2024-09-08,수트_블레이져(수트)_ZB,57619080,265,13062623,73935000,217430.49056603774,279000.0,0.22067924528301885
19381,2024-09-08,수트_수트팬츠_ZB,32830660,284,7140076,42316000,115600.91549295775,149000.0,0.22415492957746477
19382,2024-09-08,스웨터_T-에리_ZB,6539940,83,1263276,8217000,78794.4578313253,99000.0,0.2040963855421687
19383,2024-09-08,스웨터_Turtle_ZB,0,0,0,0,0.0,0.0,0.0
19384,2024-09-08,스웨터_VEST_ZB,1029600,13,113623,1287000,79200.0,99000.0,0.2
19385,2024-09-08,스웨터_라운드_ZB,7811900,99,1600746,9801000,78908.0808080808,99000.0,0.2029486787062545
19386,2024-09-08,우븐 셔츠_캐쥬얼셔츠_ZB,14960620,221,2190725,19159000,67695.11312217194,86692.30769230769,0.2191335664700663
19387,2024-09-08,점퍼_점퍼_ZB,9800960,52,2130522,12948000,188480.0,249000.0,0.24305220883534137
19388,2024-09-08,점퍼_패딩점퍼_ZB,-448200,-2,-69384,-498000,224100.0,249000.0,0.1
19389,2024-09-08,조끼_패딩베스트_ZB,2345680,17,406663,2953000,137981.17647058822,173705.88235294117,0.20566203860480872
19390,2024-09-08,팬츠_팬츠(일반)_ZB,6315980,84,957607,8316000,75190.23809523809,99000.0,0.24050264550264555
19391,2024-09-08,데님_데님자켓_ZB,3590000,50,985920,8530000,71800.0,170600.0,0.5791324736225087
19392,2024-09-08,데님_데님팬츠_ZB,7949360,140,2242002,13860000,56781.142857142855,99000.0,0.4264531024531025
19396,2024-09-08,수트_블레이져(수트)_ZB,55631020,404,17164540,104636000,137700.54455445544,259000.0,0.46833766581291336
19397,2024-09-08,수트_수트팬츠_ZB,32364178,451,9500510,62689000,71760.9268292683,139000.0,0.48373433935778204
19398,2024-09-08,우븐 셔츠_드레스셔츠_ZB,83813200,2883,22035450,227757000,29071.522719389526,79000.0,0.6320060415267149
19399,2024-09-08,니트 셔츠_라운드_ZB,18670300,955,5304703,75445000,19550.052356020944,79000.0,0.7525309828351779
19400,2024-09-08,니트 셔츠_티에리_ZB,3143500,152,1209470,12008000,20680.92105263158,79000.0,0.7382161892071952
19401,2024-09-08,수트_블레이져(수트)_ZB,32698410,370,19769040,103230000,88374.08108108108,279000.0,0.6832470212147632
19402,2024-09-08,수트_수트팬츠_ZB,22761810,383,10421184,57067000,59430.31331592689,149000.0,0.6011388368058598
19403,2024-09-08,스웨터_T-에리_ZB,15890865,512,5786444,46148000,31036.845703125,90132.8125,0.655654307878998
19404,2024-09-08,스웨터_라운드_ZB,7633300,252,3738454,22948000,30290.873015873014,91063.49206349206,0.6673653477427226
19405,2024-09-08,우븐 셔츠_캐쥬얼셔츠_ZB,13684913,697,5792387,55063000,19634.021520803442,79000.0,0.7514680820151463
19406,2024-09-08,점퍼_점퍼_ZB,11515900,140,3420170,34860000,82256.42857142857,249000.0,0.6696528973034996
19407,2024-09-08,팬츠_반바지_ZB,3240000,170,1338256,13430000,19058.823529411766,79000.0,0.7587490692479524
19408,2024-09-08,팬츠_팬츠(일반)_ZB,26426499,895,10047146,88605000,29526.814525139664,99000.0,0.7017493482309125
19409,2024-09-08,니트 셔츠_라운드_ZB,3743000,147,974135,12273000,25462.585034013606,83489.79591836735,0.6950215921127678
19410,2024-09-08,수트_블레이져(수트)_ZB,6499000,71,3619005,19809000,91535.21126760563,279000.0,0.6719168054924529
19411,2024-09-08,수트_수트팬츠_ZB,2750000,67,1706937,9983000,41044.77611940299,149000.0,0.7245317038966242
19412,2024-09-08,스웨터_T-에리_ZB,3219000,111,1659738,10989000,29000.0,99000.0,0.7070707070707071
19413,2024-09-08,스웨터_라운드_ZB,6496000,224,3590483,22176000,29000.0,99000.0,0.7070707070707071
19414,2024-09-08,스웨터_오픈형(CARDIGAN)_ZB,2630000,70,1333597,11130000,37571.42857142857,159000.0,0.7637017070979335
19415,2024-09-08,자켓_싱글재킷_ZB,2706000,34,1004657,10166000,79588.23529411765,299000.0,0.7338186110564627
19416,2024-09-08,코트_싱글코트_ZB,2973000,37,1581728,11063000,80351.35135135135,299000.0,0.7312663834402965
19417,2024-09-08,팬츠_팬츠(일반)_ZB,10266000,354,3489025,35046000,29000.0,99000.0,0.7070707070707071
19418,2024-09-08,우븐 셔츠_캐쥬얼셔츠_ZB,0,0,0,0,0.0,0.0,0.0
19419,2024-09-08,니트 셔츠_라운드_ZB,15799901,812,7011065,64148000,19458.006157635467,79000.0,0.7536961245868928
19420,2024-09-08,수트_블레이져(수트)_ZC,31370760,145,7668611,40455000,216350.06896551725,279000.0,0.224551724137931
19421,2024-09-08,수트_수트팬츠_ZC,16461520,143,3612470,21307000,115115.52447552448,149000.0,0.22741258741258738
19422,2024-09-08,수트_블레이져(수트)_ZC,14405480,63,3337998,18567000,228658.4126984127,294714.28571428574,0.22413529380082953
19423,2024-09-08,수트_수트팬츠_ZC,7009040,57,1571674,8973000,122965.61403508772,157421.05263157896,0.21887440098071997
19424,2024-09-08,수트_블레이져(수트)_ZC,18047650,121,5330390,31339000,149154.13223140495,259000.0,0.4241153195698651
19425,2024-09-08,수트_수트팬츠_ZC,9302950,120,2564494,16680000,77524.58333333333,139000.0,0.4422691846522782
19426,2024-09-08,수트_블레이져(수트)_ZC,1997050,22,1253502,6138000,90775.0,279000.0,0.6746415770609319
19427,2024-09-08,수트_수트팬츠_ZC,2483550,38,1069986,5662000,65356.57894736842,149000.0,0.5613652419639703
19428,2024-09-08,수트_블레이져(수트)_ZC,2334000,26,1390153,7254000,89769.23076923077,279000.0,0.6782464846980977
19429,2024-09-08,수트_수트팬츠_ZC,1010000,25,644414,3725000,40400.0,149000.0,0.7288590604026846
19487,2024-09-08,니트 셔츠_라운드_ZG,237600,3,40890,297000,79200.0,99000.0,0.2
19488,2024-09-08,니트 셔츠_후드티_ZG,190400,2,32340,238000,95200.0,119000.0,0.2
19489,2024-09-08,니트 셔츠_라운드_ZG,4403453,152,1551174,15048000,28970.08552631579,99000.0,0.7073728734715578
19490,2024-09-08,점퍼_점퍼_ZG,3711950,46,1466328,11454000,80694.56521739131,249000.0,0.6759254408940109
19491,2024-09-08,팬츠_반바지_ZG,2972450,102,1289586,8058000,29141.666666666668,79000.0,0.6311181434599156
19492,2024-09-08,팬츠_팬츠(일반)_ZG,1131000,29,567885,3741000,39000.0,129000.0,0.6976744186046512
19493,2024-09-15,스웨터_T-에리_ZA,7576100,168,2545236,18312000,45095.833333333336,109000.0,0.5862767584097859
19494,2024-09-15,자켓_싱글재킷_ZA,10399220,48,1867308,14352000,216650.41666666666,299000.0,0.2754166666666667
19495,2024-09-15,점퍼_점퍼_ZA,2949300,19,543172,3781000,155226.31578947368,199000.0,0.21996826236445388
19496,2024-09-15,팬츠_팬츠(일반)_ZA,5236110,56,1094957,7224000,93501.96428571429,129000.0,0.2751785714285714
19497,2024-09-15,니트 셔츠_라운드_ZA,3847140,49,643374,4851000,78513.0612244898,99000.0,0.20693877551020412
19498,2024-09-15,니트 셔츠_티에리_ZA,2548980,27,395010,3213000,94406.66666666667,119000.0,0.20666666666666664
19499,2024-09-15,수트_블레이져(수트)_ZA,14994580,48,3295551,19322000,312387.0833333333,402541.6666666667,0.22396335783045243
19500,2024-09-15,수트_수트팬츠_ZA,8733880,51,1894715,11309000,171252.54901960783,221745.0980392157,0.22770536740649047
19501,2024-09-15,스웨터_라운드_ZA,5006780,45,646982,6255000,111261.77777777778,139000.0,0.19955555555555554
19502,2024-09-15,자켓_싱글재킷_ZA,11708840,50,1900919,14950000,234176.8,299000.0,0.21680000000000005
19503,2024-09-15,팬츠_팬츠(일반)_ZA,1754400,16,269267,2064000,109650.0,129000.0,0.15
19505,2024-09-15,니트 셔츠_티에리_ZA,3768748,191,1768805,18909000,19731.66492146597,99000.0,0.8006902533185255
19506,2024-09-15,수트_블레이져(수트)_ZA,4890000,39,2501025,13921000,125384.61538461539,356948.71794871794,0.6487321313124057
19507,2024-09-15,수트_수트팬츠_ZA,3663000,47,1594228,9513000,77936.17021276595,202404.25531914894,0.6149479659413435
19508,2024-09-15,스웨터_T-에리_ZA,1404700,31,435748,3379000,45312.903225806454,109000.0,0.5842852915063628
19509,2024-09-15,스웨터_라운드_ZA,300000,10,136136,1090000,30000.0,109000.0,0.7247706422018348
19510,2024-09-15,스웨터_오픈형(CARDIGAN)_ZA,595000,15,213118,1935000,39666.666666666664,129000.0,0.6925064599483205
19511,2024-09-15,우븐 셔츠_캐쥬얼셔츠_ZA,1610000,70,648291,5990000,23000.0,85571.42857142857,0.7312186978297162
19512,2024-09-15,자켓_싱글재킷_ZA,17246800,152,5223770,45718000,113465.78947368421,300776.3157894737,0.6227569010017936
19513,2024-09-15,점퍼_점퍼_ZA,4542100,29,1011952,7221000,156624.1379310345,249000.0,0.37098739786733137
19514,2024-09-15,팬츠_반바지_ZA,228000,12,148309,948000,19000.0,79000.0,0.759493670886076
19515,2024-09-15,팬츠_팬츠(일반)_ZA,12419800,177,2135820,22833000,70168.36158192091,129000.0,0.45605921254324877
19516,2024-09-15,스웨터_라운드_ZA,58000,2,31387,198000,29000.0,99000.0,0.7070707070707071
19517,2024-09-15,니트 셔츠_라운드_ZB,3515000,185,1096446,14615000,19000.0,79000.0,0.759493670886076
19518,2024-09-15,니트 셔츠_티에리_ZB,2207089,113,986696,8927000,19531.7610619469,79000.0,0.7527625182032037
19519,2024-09-15,수트_블레이져(수트)_ZB,70640010,347,17451445,96813000,203573.5158501441,279000.0,0.27034582132564844
19520,2024-09-15,수트_수트팬츠_ZB,42816640,393,9859698,58557000,108948.19338422392,149000.0,0.2688040712468193
19521,2024-09-15,스웨터_T-에리_ZB,8826440,178,3362484,15842000,49586.74157303371,89000.0,0.442845600302992
19522,2024-09-15,우븐 셔츠_캐쥬얼셔츠_ZB,12259400,247,2154030,19513000,49633.1983805668,79000.0,0.3717316660687747
19523,2024-09-15,팬츠_팬츠(일반)_ZB,22984800,386,4224517,38214000,59546.113989637306,99000.0,0.3985241011147747
19524,2024-09-15,니트 셔츠_라운드_ZB,7477600,130,908780,9350000,57520.0,71923.07692307692,0.2002566844919786
19525,2024-09-15,니트 셔츠_티에리_ZB,1021680,13,141498,1287000,78590.76923076923,99000.0,0.20615384615384613
19526,2024-09-15,수트_블레이져(수트)_ZB,47703420,215,10642120,59985000,221876.37209302327,279000.0,0.2047441860465116
19527,2024-09-15,수트_수트팬츠_ZB,28536480,241,6085458,35909000,118408.63070539419,149000.0,0.20531120331950212
19528,2024-09-15,스웨터_T-에리_ZB,15559440,210,2981653,20790000,74092.57142857143,99000.0,0.25159018759018753
19529,2024-09-15,스웨터_Turtle_ZB,0,0,0,0,0.0,0.0,0.0
19530,2024-09-15,스웨터_VEST_ZB,2395800,30,262206,2970000,79860.0,99000.0,0.19333333333333333
19531,2024-09-15,스웨터_라운드_ZB,5199480,67,995371,6633000,77604.17910447762,99000.0,0.21611940298507457
19532,2024-09-15,우븐 셔츠_캐쥬얼셔츠_ZB,15744760,225,2174298,19615000,69976.71111111112,87177.77777777778,0.19731022176905427
19533,2024-09-15,점퍼_점퍼_ZB,15303540,78,3163982,19422000,196199.23076923078,249000.0,0.21205128205128201
19534,2024-09-15,점퍼_패딩점퍼_ZB,-15100,0,-4792,-50000,-inf,-inf,0.0
19535,2024-09-15,조끼_패딩베스트_ZB,-551300,-7,-92067,-663000,78757.14285714286,94714.28571428571,0.16847662141779787
19536,2024-09-15,팬츠_팬츠(일반)_ZB,19857000,252,2988775,24948000,78797.61904761905,99000.0,0.204064454064454
19537,2024-09-15,데님_데님자켓_ZB,3494200,44,852005,7176000,79413.63636363637,163090.9090909091,0.5130713489409141
19538,2024-09-15,데님_데님팬츠_ZB,7056708,155,2399796,15345000,45527.14838709677,99000.0,0.5401298142717498
19542,2024-09-15,수트_블레이져(수트)_ZB,47951329,348,14779615,90132000,137791.1752873563,259000.0,0.4679877402032575
19543,2024-09-15,수트_수트팬츠_ZB,27934991,384,8097032,53376000,72747.37239583333,139000.0,0.4766376086630696
19544,2024-09-15,우븐 셔츠_드레스셔츠_ZB,67652700,2399,18274989,189521000,28200.37515631513,79000.0,0.6430332258694287
19545,2024-09-15,니트 셔츠_라운드_ZB,17914000,967,5330503,76393000,18525.3360910031,79000.0,0.765502074797429
19546,2024-09-15,니트 셔츠_티에리_ZB,4271000,219,1734172,17301000,19502.28310502283,79000.0,0.7531356568984452
19547,2024-09-15,수트_블레이져(수트)_ZB,22438500,261,13980543,72819000,85971.2643678161,279000.0,0.6918592674988671
19548,2024-09-15,수트_수트팬츠_ZB,17145400,288,7892431,42912000,59532.63888888889,149000.0,0.6004520879940343
19549,2024-09-15,스웨터_T-에리_ZB,11532025,405,4349785,36525000,28474.135802469136,90185.18518518518,0.6842703627652292
19550,2024-09-15,스웨터_라운드_ZB,5967000,202,2979258,18358000,29539.603960396038,90881.18811881189,0.6749645930929296
19551,2024-09-15,우븐 셔츠_캐쥬얼셔츠_ZB,14271714,739,6255381,58381000,19312.197564276048,79000.0,0.7555418029838474
19552,2024-09-15,점퍼_점퍼_ZB,16897000,194,4833140,48306000,87097.93814432989,249000.0,0.6502090837577114
19553,2024-09-15,팬츠_반바지_ZB,2907000,153,1197136,12087000,19000.0,79000.0,0.759493670886076
19554,2024-09-15,팬츠_팬츠(일반)_ZB,18149165,631,7521208,62469000,28762.543581616483,99000.0,0.7094692567513486
19555,2024-09-15,니트 셔츠_라운드_ZB,3658000,152,1012755,12908000,24065.78947368421,84921.05263157895,0.716609854353889
19556,2024-09-15,수트_블레이져(수트)_ZB,1370000,14,713607,3906000,97857.14285714286,279000.0,0.649257552483359
19557,2024-09-15,수트_수트팬츠_ZB,874000,16,405500,2384000,54625.0,149000.0,0.6333892617449665
19558,2024-09-15,스웨터_T-에리_ZB,2929000,101,1510212,9999000,29000.0,99000.0,0.7070707070707071
19559,2024-09-15,스웨터_라운드_ZB,3248000,112,1844518,11088000,29000.0,99000.0,0.7070707070707071
19560,2024-09-15,스웨터_오픈형(CARDIGAN)_ZB,2954000,76,1447905,12084000,38868.42105263158,159000.0,0.7555445216815624
19561,2024-09-15,자켓_싱글재킷_ZB,1760000,20,590975,5980000,88000.0,299000.0,0.705685618729097
19562,2024-09-15,코트_싱글코트_ZB,810000,10,427494,2990000,81000.0,299000.0,0.7290969899665551
19563,2024-09-15,팬츠_팬츠(일반)_ZB,11409100,425,4148214,42075000,26844.941176470587,99000.0,0.7288389780154486
19564,2024-09-15,우븐 셔츠_캐쥬얼셔츠_ZB,1318380,13,135383,1677000,101413.84615384616,129000.0,0.21384615384615382
19565,2024-09-15,니트 셔츠_라운드_ZB,14700730,768,6675052,60672000,19141.575520833332,79000.0,0.7577015756856541
19566,2024-09-15,수트_블레이져(수트)_ZC,25611084,127,6716645,35433000,201662.07874015748,279000.0,0.2771968503937008
19567,2024-09-15,수트_수트팬츠_ZC,12393522,114,2879871,16986000,108715.1052631579,149000.0,0.2703684210526316
19568,2024-09-15,수트_블레이져(수트)_ZC,11502740,50,2648964,14720000,230054.8,294400.0,0.2185638586956522
19569,2024-09-15,수트_수트팬츠_ZC,5768460,47,1276412,7423000,122733.1914893617,157936.17021276595,0.22289370874309572
19570,2024-09-15,수트_블레이져(수트)_ZC,14929400,99,4363220,25641000,150802.0202020202,259000.0,0.4177528177528177
19571,2024-09-15,수트_수트팬츠_ZC,7327100,94,2008635,13066000,77947.87234042553,139000.0,0.43922393999693865
19572,2024-09-15,수트_블레이져(수트)_ZC,961000,12,683729,3348000,80083.33333333333,279000.0,0.712962962962963
19573,2024-09-15,수트_수트팬츠_ZC,1167600,20,563151,2980000,58380.0,149000.0,0.6081879194630873
19574,2024-09-15,수트_블레이져(수트)_ZC,-196000,-3,-160402,-837000,65333.333333333336,279000.0,0.7658303464755077
19575,2024-09-15,수트_수트팬츠_ZC,-61000,-3,-77330,-447000,20333.333333333332,149000.0,0.8635346756152126
19634,2024-09-15,니트 셔츠_라운드_ZG,158400,2,27260,198000,79200.0,99000.0,0.2
19635,2024-09-15,니트 셔츠_후드티_ZG,152300,2,32340,238000,76150.0,119000.0,0.3600840336134454
19636,2024-09-15,점퍼_점퍼_ZG,0,0,0,0,0.0,0.0,0.0
19637,2024-09-15,팬츠_팬츠(일반)_ZG,0,0,0,0,0.0,0.0,0.0
19638,2024-09-15,니트 셔츠_라운드_ZG,3828000,132,1300284,13068000,29000.0,99000.0,0.7070707070707071
19639,2024-09-15,점퍼_점퍼_ZG,3503000,37,1285605,9213000,94675.67567567568,249000.0,0.619776402908933
19640,2024-09-15,팬츠_반바지_ZG,1692000,58,748204,4582000,29172.41379310345,79000.0,0.6307289393278045
19641,2024-09-15,팬츠_팬츠(일반)_ZG,1043000,27,528720,3483000,38629.62962962963,129000.0,0.7005455067470571
19642,2024-09-22,스웨터_T-에리_ZA,6718900,127,1924077,13843000,52904.72440944882,109000.0,0.5146355558766164
19643,2024-09-22,자켓_싱글재킷_ZA,26201370,132,5135096,39468000,198495.22727272726,299000.0,0.3361363636363637
19644,2024-09-22,점퍼_점퍼_ZA,5377180,34,971992,6766000,158152.35294117648,199000.0,0.20526455808454033
19645,2024-09-22,팬츠_팬츠(일반)_ZA,11550660,134,2620076,17286000,86198.95522388059,129000.0,0.3317910447761194
19646,2024-09-22,니트 셔츠_라운드_ZA,6383180,82,1076667,8118000,77843.65853658537,99000.0,0.21370041882237
19647,2024-09-22,니트 셔츠_티에리_ZA,5009900,53,775390,6307000,94526.41509433962,119000.0,0.20566037735849055
19648,2024-09-22,수트_블레이져(수트)_ZA,24059480,77,5162902,30703000,312460.7792207792,398740.25974025973,0.21638015829072083
19649,2024-09-22,수트_수트팬츠_ZA,13764380,80,2909833,17520000,172054.75,219000.0,0.2143618721461187
19650,2024-09-22,스웨터_T-에리_ZA,0,0,0,0,0.0,0.0,0.0
19651,2024-09-22,스웨터_라운드_ZA,6396780,58,833888,8062000,110289.31034482758,139000.0,0.20655172413793108
19652,2024-09-22,스웨터_오픈형(CARDIGAN)_ZA,0,0,0,0,0.0,0.0,0.0
19653,2024-09-22,자켓_싱글재킷_ZA,25337260,107,4072101,31993000,236796.82242990655,299000.0,0.20803738317757006
19654,2024-09-22,팬츠_팬츠(일반)_ZA,2040780,21,353413,2709000,97180.0,129000.0,0.24666666666666667
19656,2024-09-22,니트 셔츠_티에리_ZA,2297407,116,1084089,11484000,19805.23275862069,99000.0,0.7999471438523162
19657,2024-09-22,수트_블레이져(수트)_ZA,4569500,36,2327280,12904000,126930.55555555556,358444.44444444444,0.645884996900186
19658,2024-09-22,수트_수트팬츠_ZA,3002000,39,1321921,7861000,76974.35897435897,201564.10256410256,0.6181147436712887
19659,2024-09-22,스웨터_T-에리_ZA,1630100,34,480599,3706000,47944.117647058825,109000.0,0.5601457096600108
