,기간,주차,라인,성별,기획년도,시즌이월,상품년차,시즌,복종,소품종,CAT,총입고수량,총입고원가,총입고택가,총출고수량,총출고원가,총출고택가,판매액,판매수량,매출원가,판매택가,총판매액,총판매수량,총매출원가,총판매택가,물류재고수량,물류재고원가,물류재고택가,매장재고수량,매장재고원가,매장재고택가,재고수량,재고원가,재고택가,기간입고수량,기간입고원가,기간입고택가,기간출고수량,기간출고원가,기간출고택가
85,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,54034,357697417,2155956600,27664,183934218,1103793600,16328768,522,3462444,20827800,372388984,9949,66233224,396965100,26345,173597575,1051165500,17715,117700994,706828500,44060,291298569,1757994000,0,0,0,667,4417890,26613300
86,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1760,38137210,174240000,1344,29122961,133056000,1465200,20,433377,1980000,7865547,96,2080211,9504000,416,9014250,41184000,1248,27042749,123552000,1664,36056999,164736000,0,0,0,88,1906861,8712000
87,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1811,53991724,324169000,1684,50205446,301436000,3021520,25,745330,4475000,63983042,565,16844464,101135000,127,3786278,22733000,1119,33360982,200301000,1246,37147260,223034000,0,0,0,65,1937859,11635000
88,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,2371,40264759,234729000,2010,34134190,198990000,9455100,145,2462417,14355000,42217526,622,10562919,61578000,361,6130569,35739000,1388,23571272,137412000,1749,29701840,173151000,0,0,0,183,3107740,18117000
89,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,가죽&FUR,가죽점퍼,06_OUTER,1101,225705000,1099899000,809,165845000,808191000,34421000,79,16195000,78921000,67887400,113,23165000,112887000,292,59860000,291708000,696,142680000,695304000,988,202540000,987012000,0,0,0,145,29725000,144855000
90,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,06_OUTER,4219,81576783,839581000,3941,76201494,784259000,19134988,128,2474953,25472000,19134988,128,2474953,25472000,278,5375289,55322000,3813,73726540,758787000,4091,79101830,814109000,4219,81576783,839581000,3941,76201494,784259000
91,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,1976,72854395,393224000,1640,60466198,326360000,13862500,128,4719313,25472000,55091210,495,18250468,98505000,336,12388197,66864000,1145,42215730,227855000,1481,54603927,294719000,0,0,0,142,5235488,28258000
92,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,1460,57857146,290540000,1165,46166832,231835000,4079500,28,1109589,5572000,14586100,91,3606165,18109000,295,11690314,58705000,1074,42560668,213726000,1369,54250981,272431000,0,0,0,43,1704012,8557000
93,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,1930,81189842,384070000,1333,56075678,265267000,15641200,103,4332929,20497000,33243891,208,8749993,41392000,597,25114164,118803000,1125,47325685,223875000,1722,72439849,342678000,0,0,0,126,5300477,25074000
94,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,팬츠,팬츠(일반),04_PANTS,5008,50606950,350059200,0,0,0,0,0,0,0,0,0,0,0,5008,50606950,350059200,0,0,0,5008,50606950,350059200,5008,50606950,350059200,0,0,0
95,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,9183,74302262,641891700,6725,54414449,470077500,5447170,159,1286538,11114100,15581803,370,2994026,25863000,2458,19887813,171814200,6355,51420423,444214500,8813,71308236,616028700,154,1245393,10764600,448,3625026,31315200
96,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,2995,21348695,209350500,2115,15075957,147838500,-351690,16,114050,1118400,2964690,66,470455,4613400,880,6272739,61512000,2049,14605501,143225100,2929,20878240,204737100,0,0,0,197,1404238,13770300
97,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,02_SHIRTS,10500,62255544,733950000,6457,38284195,451344300,1933890,62,367604,4333800,11172550,218,1292544,15238200,4043,23971349,282605700,6239,36991651,436106100,10282,60963000,718711800,0,0,0,308,1826163,21529200
98,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,2280,43802998,225720000,1360,26128104,134640000,2890800,30,576355,2970000,2890800,30,576355,2970000,920,17674894,91080000,1330,25551749,131670000,2250,43226643,222750000,2280,43802998,225720000,1360,26128104,134640000
99,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,3013,19042160,120218700,2141,13531120,85425900,2612450,68,429760,2713200,16799188,433,2736560,17276700,872,5511040,34792800,1708,10794560,68149200,2580,16305600,102942000,0,0,0,67,423440,2673300
100,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,925,39852731,184075000,671,28909386,133529000,3526180,24,1034017,4776000,7068380,45,1938782,8955000,254,10943345,50546000,626,26970605,124574000,880,37913949,175120000,0,0,0,14,603176,2786000
101,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,03_SWEATER,24801,197381114,2229609900,18273,145816668,1642742700,3261965,147,1129748,13215300,68103825,1332,10600699,119746800,6528,51564447,586867200,16941,135215969,1522995900,23469,186780416,2109863100,0,0,0,1058,8391928,95114200
102,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,1466,61144661,291734000,1162,48465277,231238000,3124300,21,875879,4179000,15422500,93,3878891,18507000,304,12679384,60496000,1069,44586387,212731000,1373,57265771,273227000,0,0,0,53,2210551,10547000
103,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,T-에리,03_SWEATER,9971,98198194,996102900,8715,85828581,870628500,27211160,363,3574950,36263700,32535830,426,4195404,42557400,1256,12369613,125474400,8289,81633177,828071100,9545,94002789,953545500,0,0,0,5745,56578591,573925500
104,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,6520,42536480,325348000,5159,33657316,257434100,3395270,71,463204,3542900,35943254,734,4788616,36626600,1361,8879164,67913900,4425,28868700,220807500,5786,37747864,288721400,0,0,0,92,600208,4590800
105,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,06_OUTER,6855,175241948,1706895000,0,0,0,0,0,0,0,0,0,0,0,6855,175241948,1706895000,0,0,0,6855,175241948,1706895000,6855,175241948,1706895000,0,0,0
106,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,967,39854031,192433000,638,26294593,126962000,1432800,9,370927,1791000,3263600,19,783068,3781000,329,13559438,65471000,619,25511526,123181000,948,39070963,188652000,0,0,0,4,164856,796000
107,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,38938,284885502,2332386200,12822,93259940,768037800,18435786,496,3610139,29710400,151703702,3470,25242299,207853000,26114,191610875,1564228600,9352,68017641,560184800,35466,259628516,2124413400,0,0,0,733,5362400,43906700
108,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,소품,벨트,10_ACC/ETC,4150,43575000,207085000,3879,40729500,193562100,5788320,134,1407000,6686600,74526412,1551,16285500,77394900,270,2835000,13473000,2328,24444000,116167200,2598,27279000,129640200,0,0,0,167,1753500,8333300
109,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1158,22635285,114642000,795,15539768,78705000,881100,11,215016,1089000,1702800,20,390938,1980000,363,7095517,35937000,775,15148831,76725000,1138,22244347,112662000,0,0,0,4,78188,396000
110,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,소품,양말,10_ACC/ETC,14000,11480000,46200000,11551,9471820,38118300,1906088,579,474780,1910700,12176926,3706,3038920,12229800,2449,2008180,8081700,7845,6432900,25888500,10294,8441080,33970200,0,0,0,776,636320,2560800
111,당해,20210110,ZE,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,02_SHIRTS,14000,91658111,1118600000,14000,91658111,1118600000,0,0,0,0,0,0,0,0,0,0,0,14000,91658111,1118600000,14000,91658111,1118600000,14000,91658111,1118600000,14000,91658111,1118600000
112,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,01_KNIT,20076,178239296,1403312400,12828,113889909,896677200,14404290,315,2796642,22018500,33385714,716,6356813,50048400,7248,64349387,506635200,12112,107533096,846628800,19360,171882483,1353264000,0,0,0,6888,61153226,481471200
113,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,06_OUTER,3503,88674540,872247000,2116,53564181,526884000,-7550500,-21,-531592,-5229000,12095600,58,1468205,14442000,1387,35110359,345363000,2058,52095976,512442000,3445,87206335,857805000,0,0,0,173,4379302,43077000
114,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,우븐 셔츠,드레스셔츠,02_SHIRTS,8943,84010366,625115700,7343,68979997,513275700,4255150,84,789094,5871600,96999677,1798,16890377,125680200,1597,15002187,111630300,5545,52089621,387595500,7142,67091807,499225800,0,0,0,416,3907896,29078400
115,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,2400,51610717,237600000,1982,42621850,196218000,5028800,68,1462304,6732000,35953142,473,10171612,46827000,418,8988867,41382000,1509,32450238,149391000,1927,41439105,190773000,0,0,0,109,2343987,10791000
116,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1110,24226996,109890000,830,18115682,82170000,1367980,19,414696,1881000,2733980,36,785740,3564000,280,6111314,27720000,794,17329941,78606000,1074,23441256,106326000,0,0,0,11,240087,1089000
117,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,2316,48984476,229284000,1554,32867822,153846000,7692300,102,2157347,10098000,19492700,243,5139563,24057000,762,16116654,75438000,1311,27728259,129789000,2073,43844913,205227000,0,0,0,159,3362924,15741000
118,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,가죽&FUR,가죽점퍼,06_OUTER,499,101796000,498501000,426,86904000,425574000,10121500,29,5916000,28971000,28952500,48,9792000,47952000,73,14892000,72927000,378,77112000,377622000,451,92004000,450549000,0,0,0,76,15504000,75924000
119,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,여름,우븐 셔츠,드레스셔츠,02_SHIRTS,42909,271579319,2999339100,18,113925,1258200,0,0,0,0,0,0,0,0,42891,271465394,2998080900,18,113925,1258200,42909,271579319,2999339100,42909,271579319,2999339100,18,113925,1258200
120,당해,20210110,ZE,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,드레스셔츠,02_SHIRTS,8000,41087120,639200000,7976,40963859,637282400,11878885,637,3271562,50896300,30342786,1486,7631933,118731400,22,112990,1757800,6490,33331926,518551000,6512,33444916,520308800,0,0,0,279,1432913,22292100
121,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,405,26409229,153495000,367,23931326,139093000,871700,4,260832,1516000,17668703,64,4173310,24256000,38,2477903,14402000,303,19758016,114837000,341,22235919,129239000,0,0,0,11,717288,4169000
122,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,1500,69785533,388500000,0,0,0,0,0,0,0,0,0,0,0,1500,69785533,388500000,0,0,0,1500,69785533,388500000,1500,69785533,388500000,0,0,0
123,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,10649,175955623,1054251000,4919,73746263,486981000,20202600,289,4833519,28611000,111092164,1587,24561760,157113000,5730,102209361,567270000,3332,49184502,329868000,9062,151393863,897138000,5243,93213217,519057000,335,5964577,33165000
124,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,오픈형(CARDIGAN),03_SWEATER,3259,49575364,521114100,2199,33450823,351620100,4053440,45,684533,7195500,18003490,157,2388258,25104300,1060,16124541,169494000,2042,31062565,326515800,3102,47187106,496009800,0,0,0,190,2890247,30381000
125,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,4508,28490560,179869200,1775,11218000,70822500,1172110,30,189600,1197000,10664120,276,1744320,11012400,2733,17272560,109046700,1499,9473680,59810100,4232,26746240,168856800,0,0,0,47,297040,1875300
126,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,8634,287072943,1718166000,3928,120662129,781672000,34088600,262,8789662,52138000,183063535,1393,44073864,277207000,4706,166410814,936494000,2535,76588265,504465000,7241,242999079,1440959000,4128,145981647,821472000,330,11479668,65670000
127,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1789,43026747,248671000,0,0,0,0,0,0,0,0,0,0,0,1789,43026747,248671000,0,0,0,1789,43026747,248671000,1789,43026747,248671000,0,0,0
128,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,소품,신발,10_ACC/ETC,3110,124400000,497289000,1732,69280000,276946800,7291738,47,1880000,7515300,70892917,454,18160000,72594600,1376,55040000,220022400,1278,51120000,204352200,2654,106160000,424374600,0,0,0,68,2720000,10873200
129,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,3834,24959340,191316600,3008,19582080,150099200,4701690,98,637980,4890200,33692423,686,4465860,34231400,826,5377260,41217400,2322,15116220,115867800,3148,20493480,157085200,0,0,0,118,768180,5888200
130,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,976,52601715,311344000,765,41229828,244035000,1332220,8,431162,2552000,24875089,124,6683005,39556000,211,11371887,67309000,641,34546823,204479000,852,45918710,271788000,0,0,0,19,1024009,6061000
131,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,소품,벨트,10_ACC/ETC,4500,21901500,134550000,3118,15175306,93228200,1285700,45,219015,1345500,16951979,589,2866663,17611100,1382,6726194,41321800,2529,12308643,75617100,3911,19034837,116938900,0,0,0,66,321222,1973400
132,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,2464,126832075,786016000,1628,83799764,519332000,4358884,28,1441274,8932000,49421023,249,12817040,79431000,836,43032311,266684000,1379,70982724,439901000,2215,114015035,706585000,0,0,0,74,3809080,23606000
133,당해,20210110,ZB,4:기타,2021,01_시즌,당해년도,봄,조끼,패딩베스트,06_OUTER,10202,103027909,805958000,10189,102898127,804931000,11606546,872,8581655,68888000,32747306,1818,17591643,143622000,9,81274,711000,8371,85306485,661309000,8380,85387759,662020000,0,0,0,4415,48276835,348785000
134,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,수트팬츠,09_SUITS,1967,33255600,194733000,1198,20254300,118602000,4949600,56,946779,5544000,4949600,56,946779,5544000,769,13001300,76131000,1142,19307522,113058000,1911,32308821,189189000,1967,33255600,194733000,1198,20254300,118602000
135,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,사계절,수트,블레이져(수트),09_SUITS,1900,71628334,378100000,1029,38792398,204771000,4119300,21,791682,4179000,4119300,21,791682,4179000,871,32835936,173329000,1008,38000716,200592000,1879,70836652,373921000,1900,71628334,378100000,1029,38792398,204771000
136,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,여름,수트,수트팬츠,09_SUITS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,03_SWEATER,14822,146723504,1480717800,14117,139744684,1410288300,22058875,429,4246686,42857100,158362435,3214,31815500,321078600,703,6959022,70229700,10903,107929184,1089209700,11606,114888206,1159439400,0,0,0,416,4117999,41558400
138,당해,20210110,ZD,1:남성,2021,01_시즌,당해년도,봄,스웨터,라운드,03_SWEATER,1603,14932615,144109700,1600,14904669,143840000,42000000,1600,14904669,143840000,42000000,1600,14904669,143840000,3,27946,269700,0,0,0,3,27946,269700,0,0,0,1600,14904669,143840000
139,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,니트 셔츠,라운드,01_KNIT,27000,169399202,1887300000,0,0,0,0,0,0,0,0,0,0,0,27000,169399202,1887300000,0,0,0,27000,169399202,1887300000,27000,169399202,1887300000,0,0,0
140,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,7652,49967560,381834800,5963,38938390,297553700,5856600,128,835840,6387200,91060825,1861,12152330,92863900,1688,11022640,84231200,4102,26786060,204689800,5790,37808700,288921000,0,0,0,132,861960,6586800
141,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,2000,78524775,398000000,1570,61641948,312430000,8385760,56,2198694,11144000,61823354,404,15862005,80396000,430,16882827,85570000,1166,45779944,232034000,1596,62662770,317604000,0,0,0,87,3415828,17313000
142,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,코트,더블코트,06_OUTER,3340,116278773,1098860000,2388,83134055,785652000,7071000,45,1572259,14805000,21876000,90,3133365,29610000,952,33144718,313208000,2298,80000691,756042000,3250,113145409,1069250000,0,0,0,401,13959883,131929000
143,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1754,33478840,173646000,1332,25424068,131868000,1524600,22,419917,2178000,7603000,95,1813278,9405000,422,8054772,41778000,1237,23610790,122463000,1659,31665562,164241000,0,0,0,74,1412448,7326000
144,당해,20210110,ZB,1:남성,2021,01_시즌,당해년도,봄,수트,블레이져(수트),09_SUITS,1516,61021238,301684000,958,38560914,190642000,1791000,12,483018,2388000,4139200,26,1046538,5174000,558,22460324,111042000,932,37514376,185468000,1490,59974700,296510000,0,0,0,39,1569808,7761000
145,당해,20210110,ZC,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,1170,35737174,209430000,881,26909787,157699000,571420,7,213812,1253000,10133290,93,2840647,16647000,289,8827387,51731000,788,24069139,141052000,1077,32896527,192783000,0,0,0,15,458169,2685000
146,당해,20210110,ZD,1:남성,2021,01_시즌,당해년도,봄,우븐 셔츠,캐쥬얼셔츠,02_SHIRTS,284,2552194,19851600,124,1114338,8667600,48930,1,8987,69900,48930,1,8987,69900,160,1437856,11184000,123,1105352,8597700,283,2543207,19781700,0,0,0,0,0,0
147,당해,20210110,ZE,1:남성,2021,01_시즌,당해년도,봄,스웨터,VEST,03_SWEATER,3463,29127153,345953700,3463,29127153,345953700,2039338,73,614000,7292700,4320137,140,1177534,13986000,0,0,0,3323,27949619,331967700,3323,27949619,331967700,0,0,0,19,159808,1898100
148,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,봄,수트,수트팬츠,09_SUITS,2957,85512938,529303000,2131,61625996,381449000,2553056,31,896483,5549000,32290086,293,8473213,52447000,826,23886942,147854000,1838,53152783,329002000,2664,77039725,476856000,0,0,0,130,3759446,23270000
149,당해,20210110,ZA,1:남성,2021,01_시즌,당해년도,사계절,소품,타이,10_ACC/ETC,8024,50711680,320157600,5700,36024000,227430000,6152340,166,1049120,6623400,45815038,1183,7476560,47201700,2324,14687680,92727600,4517,28547440,180228300,6841,43235120,272955900,0,0,0,207,1308240,8259300
150,당해,20210117,ZE,1:남성,2021,01_시즌,당해년도,봄,코트,싱글코트,06_OUTER,5242,118226071,1724618000,5242,118226071,1724618000,510200,4,90214,1316000,634859,5,112768,1645000,0,0,0,5237,118113303,1722973000,5237,118113303,1722973000,0,0,0,0,0,0
151,당해,20210117,ZB,1:남성,2021,01_시즌,당해년도,봄,점퍼,패딩점퍼,06_OUTER,4219,81576783,839581000,4044,78193058,804756000,12504600,94,1817544,18706000,31639588,222,4292497,44178000,175,3383725,34825000,3822,73900560,760578000,3997,77284286,795403000,0,0,0,103,1991564,20497000
